size,count,type,redop,root,time,algbw,busbw,#wrong,time,algbw,busbw,#wrong
128,32,float,sum,-1,56.55,0.00,0.00,0,55.81,0.00,0.00,0
256,64,float,sum,-1,56.93,0.00,0.01,0,57.59,0.00,0.01,0
512,128,float,sum,-1,58.98,0.01,0.02,0,58.34,0.01,0.02,0
1024,256,float,sum,-1,67.13,0.02,0.03,0,66.15,0.02,0.03,0
2048,512,float,sum,-1,71.62,0.03,0.06,0,71.56,0.03,0.06,0
4096,1024,float,sum,-1,113.8,0.04,0.07,0,112.0,0.04,0.07,0
8192,2048,float,sum,-1,114.3,0.07,0.14,0,112.7,0.07,0.14,0
16384,4096,float,sum,-1,116.0,0.14,0.28,0,113.3,0.14,0.28,0
32768,8192,float,sum,-1,117.8,0.28,0.55,0,115.7,0.28,0.56,0
65536,16384,float,sum,-1,136.0,0.48,0.95,0,133.7,0.49,0.96,0
131072,32768,float,sum,-1,172.4,0.76,1.50,0,173.7,0.75,1.49,0
262144,65536,float,sum,-1,239.9,1.09,2.15,0,239.1,1.10,2.16,0
524288,131072,float,sum,-1,256.8,2.04,4.02,0,254.0,2.06,4.06,0
1048576,262144,float,sum,-1,344.0,3.05,6.00,0,344.5,3.04,5.99,0
2097152,524288,float,sum,-1,530.5,3.95,7.78,0,531.7,3.94,7.77,0
4194304,1048576,float,sum,-1,895.6,4.68,9.22,0,896.7,4.68,9.21,0
8388608,2097152,float,sum,-1,963.2,8.71,17.15,0,960.9,8.73,17.19,0
16777216,4194304,float,sum,-1,1170.3,14.34,28.22,0,1165.8,14.39,28.33,0
33554432,8388608,float,sum,-1,1655.9,20.26,39.89,0,1546.7,21.69,42.71,0
67108864,16777216,float,sum,-1,2327.8,28.83,56.76,0,2359.3,28.44,56.00,0
134217728,33554432,float,sum,-1,2951.2,45.48,89.54,0,2953.3,45.45,89.47,0
268435456,67108864,float,sum,-1,5758.8,46.61,91.77,0,5756.6,46.63,91.80,0
536870912,134217728,float,sum,-1,11582,46.35,91.26,0,11578,46.37,91.29,0
1073741824,268435456,float,sum,-1,23166,46.35,91.25,0,23085,46.51,91.57,0
2147483648,536870912,float,sum,-1,46473,46.21,90.97,0,46547,46.14,90.83,0
4294967296,1073741824,float,sum,-1,93027,46.17,90.90,0,93188,46.09,90.74,0
8,2,float,sum,-1,51.09,0.00,0.00,0,50.05,0.00,0.00,0
16,4,float,sum,-1,50.38,0.00,0.00,0,49.78,0.00,0.00,0
32,8,float,sum,-1,49.20,0.00,0.00,0,49.68,0.00,0.00,0
64,16,float,sum,-1,54.53,0.00,0.00,0,54.12,0.00,0.00,0
128,32,float,sum,-1,56.11,0.00,0.00,0,55.29,0.00,0.00,0
256,64,float,sum,-1,57.01,0.00,0.01,0,56.48,0.00,0.01,0
512,128,float,sum,-1,58.31,0.01,0.02,0,58.19,0.01,0.02,0
1024,256,float,sum,-1,66.90,0.02,0.03,0,65.31,0.02,0.03,0
2048,512,float,sum,-1,71.96,0.03,0.06,0,70.72,0.03,0.06,0
4096,1024,float,sum,-1,112.2,0.04,0.07,0,110.0,0.04,0.07,0
8192,2048,float,sum,-1,113.7,0.07,0.14,0,113.1,0.07,0.14,0
16384,4096,float,sum,-1,114.7,0.14,0.28,0,113.3,0.14,0.28,0
32768,8192,float,sum,-1,118.5,0.28,0.54,0,117.5,0.28,0.55,0
65536,16384,float,sum,-1,134.9,0.49,0.96,0,133.6,0.49,0.97,0
131072,32768,float,sum,-1,167.9,0.78,1.54,0,163.2,0.80,1.58,0
262144,65536,float,sum,-1,241.1,1.09,2.14,0,235.1,1.12,2.20,0
524288,131072,float,sum,-1,257.0,2.04,4.02,0,253.8,2.07,4.07,0
1048576,262144,float,sum,-1,343.8,3.05,6.00,0,344.1,3.05,6.00,0
2097152,524288,float,sum,-1,531.4,3.95,7.77,0,530.8,3.95,7.78,0
4194304,1048576,float,sum,-1,897.3,4.67,9.20,0,895.3,4.68,9.22,0
8388608,2097152,float,sum,-1,961.9,8.72,17.17,0,961.8,8.72,17.17,0
16777216,4194304,float,sum,-1,1171.2,14.32,28.20,0,1167.8,14.37,28.28,0
33554432,8388608,float,sum,-1,1562.7,21.47,42.27,0,1545.1,21.72,42.76,0
67108864,16777216,float,sum,-1,2458.6,27.30,53.74,0,2327.7,28.83,56.76,0
134217728,33554432,float,sum,-1,2953.4,45.44,89.47,0,2952.1,45.47,89.51,0
268435456,67108864,float,sum,-1,5760.9,46.60,91.74,0,5756.5,46.63,91.81,0
536870912,134217728,float,sum,-1,11589,46.33,91.20,0,11573,46.39,91.33,0
1073741824,268435456,float,sum,-1,23156,46.37,91.29,0,23076,46.53,91.61,0
2147483648,536870912,float,sum,-1,46671,46.01,90.59,0,46695,45.99,90.54,0
4294967296,1073741824,float,sum,-1,93700,45.84,90.24,0,93210,46.08,90.72,0
8,2,float,sum,-1,51.23,0.00,0.00,0,50.01,0.00,0.00,0
16,4,float,sum,-1,50.20,0.00,0.00,0,50.35,0.00,0.00,0
32,8,float,sum,-1,52.66,0.00,0.00,0,49.48,0.00,0.00,0
64,16,float,sum,-1,54.50,0.00,0.00,0,53.72,0.00,0.00,0
128,32,float,sum,-1,56.82,0.00,0.00,0,55.46,0.00,0.00,0
256,64,float,sum,-1,57.70,0.00,0.01,0,56.38,0.00,0.01,0
512,128,float,sum,-1,58.28,0.01,0.02,0,58.37,0.01,0.02,0
1024,256,float,sum,-1,66.47,0.02,0.03,0,66.07,0.02,0.03,0
2048,512,float,sum,-1,71.75,0.03,0.06,0,71.66,0.03,0.06,0
4096,1024,float,sum,-1,111.5,0.04,0.07,0,111.2,0.04,0.07,0
8192,2048,float,sum,-1,113.3,0.07,0.14,0,112.5,0.07,0.14,0
16384,4096,float,sum,-1,115.1,0.14,0.28,0,114.8,0.14,0.28,0
32768,8192,float,sum,-1,117.8,0.28,0.55,0,116.1,0.28,0.56,0
65536,16384,float,sum,-1,135.4,0.48,0.95,0,132.3,0.50,0.98,0
131072,32768,float,sum,-1,167.9,0.78,1.54,0,163.7,0.80,1.58,0
262144,65536,float,sum,-1,238.5,1.10,2.16,0,234.5,1.12,2.20,0
524288,131072,float,sum,-1,257.4,2.04,4.01,0,254.7,2.06,4.05,0
1048576,262144,float,sum,-1,344.2,3.05,6.00,0,344.4,3.04,5.99,0
2097152,524288,float,sum,-1,530.0,3.96,7.79,0,530.6,3.95,7.78,0
4194304,1048576,float,sum,-1,896.9,4.68,9.21,0,896.1,4.68,9.22,0
8388608,2097152,float,sum,-1,962.2,8.72,17.16,0,961.6,8.72,17.17,0
16777216,4194304,float,sum,-1,1165.6,14.39,28.34,0,1166.5,14.38,28.31,0
33554432,8388608,float,sum,-1,1546.6,21.70,42.71,0,1545.9,21.71,42.73,0
67108864,16777216,float,sum,-1,2343.6,28.64,56.38,0,2324.4,28.87,56.84,0
134217728,33554432,float,sum,-1,2950.0,45.50,89.57,0,2951.0,45.48,89.54,0
268435456,67108864,float,sum,-1,5756.6,46.63,91.80,0,5756.4,46.63,91.81,0
536870912,134217728,float,sum,-1,11582,46.35,91.26,0,11559,46.45,91.44,0
1073741824,268435456,float,sum,-1,23177,46.33,91.21,0,23368,45.95,90.46,0
2147483648,536870912,float,sum,-1,46664,46.02,90.60,0,46506,46.18,90.91,0
4294967296,1073741824,float,sum,-1,93159,46.10,90.77,0,92992,46.19,90.93,0
8,2,float,sum,-1,50.38,0.00,0.00,0,49.74,0.00,0.00,0
16,4,float,sum,-1,49.70,0.00,0.00,0,49.71,0.00,0.00,0
32,8,float,sum,-1,50.15,0.00,0.00,0,49.31,0.00,0.00,0
64,16,float,sum,-1,54.42,0.00,0.00,0,53.49,0.00,0.00,0
128,32,float,sum,-1,56.25,0.00,0.00,0,54.82,0.00,0.00,0
256,64,float,sum,-1,56.48,0.00,0.01,0,56.20,0.00,0.01,0
512,128,float,sum,-1,58.52,0.01,0.02,0,58.26,0.01,0.02,0
1024,256,float,sum,-1,66.93,0.02,0.03,0,64.80,0.02,0.03,0
2048,512,float,sum,-1,71.14,0.03,0.06,0,71.49,0.03,0.06,0
4096,1024,float,sum,-1,111.4,0.04,0.07,0,111.0,0.04,0.07,0
8192,2048,float,sum,-1,112.9,0.07,0.14,0,114.0,0.07,0.14,0
16384,4096,float,sum,-1,114.3,0.14,0.28,0,113.9,0.14,0.28,0
32768,8192,float,sum,-1,118.7,0.28,0.54,0,116.0,0.28,0.56,0
65536,16384,float,sum,-1,135.6,0.48,0.95,0,133.1,0.49,0.97,0
131072,32768,float,sum,-1,176.8,0.74,1.46,0,163.9,0.80,1.57,0
262144,65536,float,sum,-1,240.5,1.09,2.15,0,234.6,1.12,2.20,0
524288,131072,float,sum,-1,258.1,2.03,4.00,0,254.1,2.06,4.06,0
1048576,262144,float,sum,-1,344.8,3.04,5.99,0,344.2,3.05,6.00,0
2097152,524288,float,sum,-1,530.7,3.95,7.78,0,530.3,3.95,7.79,0
4194304,1048576,float,sum,-1,896.4,4.68,9.21,0,896.7,4.68,9.21,0
8388608,2097152,float,sum,-1,960.2,8.74,17.20,0,960.7,8.73,17.19,0
16777216,4194304,float,sum,-1,1164.0,14.41,28.38,0,1169.6,14.34,28.24,0
33554432,8388608,float,sum,-1,1547.5,21.68,42.69,0,1557.3,21.55,42.42,0
67108864,16777216,float,sum,-1,2410.8,27.84,54.80,0,2333.3,28.76,56.62,0
134217728,33554432,float,sum,-1,2955.6,45.41,89.40,0,2956.2,45.40,89.38,0
268435456,67108864,float,sum,-1,5758.6,46.61,91.77,0,5758.4,46.62,91.78,0
536870912,134217728,float,sum,-1,11594,46.30,91.16,0,11600,46.28,91.12,0
1073741824,268435456,float,sum,-1,23059,46.56,91.67,0,23239,46.20,90.96,0
2147483648,536870912,float,sum,-1,46440,46.24,91.04,0,46764,45.92,90.41,0
4294967296,1073741824,float,sum,-1,93776,45.80,90.17,0,92905,46.23,91.02,0
8,2,float,sum,-1,51.30,0.00,0.00,0,49.76,0.00,0.00,0
16,4,float,sum,-1,50.02,0.00,0.00,0,49.80,0.00,0.00,0
32,8,float,sum,-1,48.88,0.00,0.00,0,49.28,0.00,0.00,0
64,16,float,sum,-1,53.31,0.00,0.00,0,53.87,0.00,0.00,0
128,32,float,sum,-1,56.03,0.00,0.00,0,55.24,0.00,0.00,0
256,64,float,sum,-1,57.12,0.00,0.01,0,55.92,0.00,0.01,0
512,128,float,sum,-1,58.90,0.01,0.02,0,58.38,0.01,0.02,0
1024,256,float,sum,-1,65.82,0.02,0.03,0,65.02,0.02,0.03,0
2048,512,float,sum,-1,71.86,0.03,0.06,0,70.18,0.03,0.06,0
4096,1024,float,sum,-1,111.7,0.04,0.07,0,110.3,0.04,0.07,0
8192,2048,float,sum,-1,113.0,0.07,0.14,0,112.0,0.07,0.14,0
16384,4096,float,sum,-1,115.0,0.14,0.28,0,112.7,0.15,0.29,0
32768,8192,float,sum,-1,117.5,0.28,0.55,0,117.8,0.28,0.55,0
65536,16384,float,sum,-1,135.0,0.49,0.96,0,132.7,0.49,0.97,0
131072,32768,float,sum,-1,167.8,0.78,1.54,0,164.2,0.80,1.57,0
262144,65536,float,sum,-1,239.4,1.10,2.16,0,235.0,1.12,2.20,0
524288,131072,float,sum,-1,257.3,2.04,4.01,0,254.4,2.06,4.06,0
1048576,262144,float,sum,-1,344.1,3.05,6.00,0,344.4,3.04,5.99,0
2097152,524288,float,sum,-1,530.7,3.95,7.78,0,530.5,3.95,7.78,0
4194304,1048576,float,sum,-1,898.1,4.67,9.19,0,896.3,4.68,9.21,0
8388608,2097152,float,sum,-1,963.4,8.71,17.14,0,961.0,8.73,17.19,0
16777216,4194304,float,sum,-1,1171.1,14.33,28.21,0,1167.0,14.38,28.30,0
33554432,8388608,float,sum,-1,1549.6,21.65,42.63,0,1546.3,21.70,42.72,0
67108864,16777216,float,sum,-1,2337.2,28.71,56.53,0,2455.2,27.33,53.81,0
134217728,33554432,float,sum,-1,2949.7,45.50,89.58,0,2954.4,45.43,89.44,0
268435456,67108864,float,sum,-1,5756.9,46.63,91.80,0,5755.5,46.64,91.82,0
536870912,134217728,float,sum,-1,11595,46.30,91.15,0,11576,46.38,91.31,0
1073741824,268435456,float,sum,-1,23208,46.27,91.09,0,23328,46.03,90.62,0
2147483648,536870912,float,sum,-1,46410,46.27,91.10,0,46783,45.90,90.37,0
4294967296,1073741824,float,sum,-1,93742,45.82,90.20,0,93076,46.14,90.85,0
8,2,float,sum,-1,50.96,0.00,0.00,0,50.44,0.00,0.00,0
16,4,float,sum,-1,50.40,0.00,0.00,0,49.71,0.00,0.00,0
32,8,float,sum,-1,50.36,0.00,0.00,0,50.11,0.00,0.00,0
64,16,float,sum,-1,55.39,0.00,0.00,0,54.56,0.00,0.00,0
128,32,float,sum,-1,56.56,0.00,0.00,0,55.12,0.00,0.00,0
256,64,float,sum,-1,57.01,0.00,0.01,0,56.23,0.00,0.01,0
512,128,float,sum,-1,59.46,0.01,0.02,0,58.46,0.01,0.02,0
1024,256,float,sum,-1,66.80,0.02,0.03,0,65.55,0.02,0.03,0
2048,512,float,sum,-1,72.27,0.03,0.06,0,71.32,0.03,0.06,0
4096,1024,float,sum,-1,113.1,0.04,0.07,0,111.1,0.04,0.07,0
8192,2048,float,sum,-1,114.8,0.07,0.14,0,113.6,0.07,0.14,0
16384,4096,float,sum,-1,116.3,0.14,0.28,0,113.8,0.14,0.28,0
32768,8192,float,sum,-1,118.9,0.28,0.54,0,116.8,0.28,0.55,0
65536,16384,float,sum,-1,135.9,0.48,0.95,0,133.4,0.49,0.97,0
131072,32768,float,sum,-1,168.0,0.78,1.54,0,165.1,0.79,1.56,0
262144,65536,float,sum,-1,239.9,1.09,2.15,0,234.8,1.12,2.20,0
524288,131072,float,sum,-1,257.2,2.04,4.01,0,255.2,2.05,4.04,0
1048576,262144,float,sum,-1,344.9,3.04,5.99,0,345.0,3.04,5.98,0
2097152,524288,float,sum,-1,532.4,3.94,7.76,0,531.0,3.95,7.78,0
4194304,1048576,float,sum,-1,898.3,4.67,9.19,0,897.9,4.67,9.20,0
8388608,2097152,float,sum,-1,962.5,8.72,17.16,0,960.8,8.73,17.19,0
16777216,4194304,float,sum,-1,1168.1,14.36,28.28,0,1167.8,14.37,28.28,0
33554432,8388608,float,sum,-1,1542.0,21.76,42.84,0,1540.8,21.78,42.87,0
67108864,16777216,float,sum,-1,2419.1,27.74,54.62,0,2326.0,28.85,56.80,0
134217728,33554432,float,sum,-1,2952.3,45.46,89.50,0,2951.7,45.47,89.52,0
268435456,67108864,float,sum,-1,5758.0,46.62,91.78,0,5755.4,46.64,91.82,0
536870912,134217728,float,sum,-1,11583,46.35,91.25,0,11563,46.43,91.41,0
1073741824,268435456,float,sum,-1,23281,46.12,90.80,0,23264,46.16,90.87,0
2147483648,536870912,float,sum,-1,46721,45.96,90.49,0,46258,46.42,91.40,0
4294967296,1073741824,float,sum,-1,93678,45.85,90.26,0,93832,45.77,90.12,0
8,2,float,sum,-1,51.40,0.00,0.00,0,50.51,0.00,0.00,0
16,4,float,sum,-1,50.10,0.00,0.00,0,50.02,0.00,0.00,0
32,8,float,sum,-1,49.85,0.00,0.00,0,49.81,0.00,0.00,0
64,16,float,sum,-1,55.08,0.00,0.00,0,54.27,0.00,0.00,0
128,32,float,sum,-1,56.92,0.00,0.00,0,55.74,0.00,0.00,0
256,64,float,sum,-1,58.25,0.00,0.01,0,56.10,0.00,0.01,0
512,128,float,sum,-1,59.51,0.01,0.02,0,59.71,0.01,0.02,0
1024,256,float,sum,-1,66.95,0.02,0.03,0,66.01,0.02,0.03,0
2048,512,float,sum,-1,72.27,0.03,0.06,0,71.07,0.03,0.06,0
4096,1024,float,sum,-1,112.8,0.04,0.07,0,111.8,0.04,0.07,0
8192,2048,float,sum,-1,117.5,0.07,0.14,0,116.1,0.07,0.14,0
16384,4096,float,sum,-1,117.6,0.14,0.27,0,114.3,0.14,0.28,0
32768,8192,float,sum,-1,117.5,0.28,0.55,0,115.2,0.28,0.56,0
65536,16384,float,sum,-1,135.8,0.48,0.95,0,134.6,0.49,0.96,0
131072,32768,float,sum,-1,176.1,0.74,1.47,0,164.1,0.80,1.57,0
262144,65536,float,sum,-1,238.9,1.10,2.16,0,234.6,1.12,2.20,0
524288,131072,float,sum,-1,257.1,2.04,4.01,0,253.9,2.06,4.06,0
1048576,262144,float,sum,-1,343.8,3.05,6.01,0,344.3,3.05,6.00,0
2097152,524288,float,sum,-1,530.2,3.96,7.79,0,531.0,3.95,7.78,0
4194304,1048576,float,sum,-1,895.5,4.68,9.22,0,896.0,4.68,9.22,0
8388608,2097152,float,sum,-1,963.1,8.71,17.15,0,959.9,8.74,17.21,0
16777216,4194304,float,sum,-1,1165.1,14.40,28.35,0,1168.4,14.36,28.27,0
33554432,8388608,float,sum,-1,1552.5,21.61,42.55,0,1538.5,21.81,42.94,0
67108864,16777216,float,sum,-1,2328.2,28.82,56.75,0,2337.9,28.70,56.51,0
134217728,33554432,float,sum,-1,2950.3,45.49,89.56,0,2950.2,45.49,89.57,0
268435456,67108864,float,sum,-1,5755.4,46.64,91.82,0,5758.2,46.62,91.78,0
536870912,134217728,float,sum,-1,11600,46.28,91.12,0,11554,46.47,91.48,0
1073741824,268435456,float,sum,-1,23294,46.10,90.75,0,23044,46.60,91.74,0
2147483648,536870912,float,sum,-1,46431,46.25,91.06,0,46813,45.87,90.31,0
4294967296,1073741824,float,sum,-1,93004,46.18,90.92,0,92933,46.22,90.99,0
8,2,float,sum,-1,52.59,0.00,0.00,0,49.77,0.00,0.00,0
16,4,float,sum,-1,49.27,0.00,0.00,0,49.70,0.00,0.00,0
32,8,float,sum,-1,50.16,0.00,0.00,0,49.69,0.00,0.00,0
64,16,float,sum,-1,54.34,0.00,0.00,0,53.95,0.00,0.00,0
128,32,float,sum,-1,56.35,0.00,0.00,0,55.70,0.00,0.00,0
256,64,float,sum,-1,57.03,0.00,0.01,0,56.22,0.00,0.01,0
512,128,float,sum,-1,58.88,0.01,0.02,0,58.89,0.01,0.02,0
1024,256,float,sum,-1,66.03,0.02,0.03,0,65.30,0.02,0.03,0
2048,512,float,sum,-1,71.64,0.03,0.06,0,71.20,0.03,0.06,0
4096,1024,float,sum,-1,112.6,0.04,0.07,0,110.7,0.04,0.07,0
8192,2048,float,sum,-1,112.8,0.07,0.14,0,112.7,0.07,0.14,0
16384,4096,float,sum,-1,114.7,0.14,0.28,0,113.5,0.14,0.28,0
32768,8192,float,sum,-1,119.2,0.27,0.54,0,115.4,0.28,0.56,0
65536,16384,float,sum,-1,134.5,0.49,0.96,0,137.2,0.48,0.94,0
131072,32768,float,sum,-1,167.5,0.78,1.54,0,164.0,0.80,1.57,0
262144,65536,float,sum,-1,239.4,1.09,2.16,0,235.1,1.12,2.20,0
524288,131072,float,sum,-1,257.6,2.04,4.01,0,255.0,2.06,4.05,0
1048576,262144,float,sum,-1,344.2,3.05,6.00,0,344.7,3.04,5.99,0
2097152,524288,float,sum,-1,529.4,3.96,7.80,0,530.9,3.95,7.78,0
4194304,1048576,float,sum,-1,896.6,4.68,9.21,0,896.7,4.68,9.21,0
8388608,2097152,float,sum,-1,961.9,8.72,17.17,0,960.1,8.74,17.20,0
16777216,4194304,float,sum,-1,1170.8,14.33,28.21,0,1168.8,14.35,28.26,0
33554432,8388608,float,sum,-1,1549.2,21.66,42.64,0,1544.8,21.72,42.76,0
67108864,16777216,float,sum,-1,2549.1,26.33,51.83,0,2427.8,27.64,54.42,0
134217728,33554432,float,sum,-1,2948.6,45.52,89.62,0,2951.7,45.47,89.52,0
268435456,67108864,float,sum,-1,5756.8,46.63,91.80,0,5755.3,46.64,91.83,0
536870912,134217728,float,sum,-1,11581,46.36,91.27,0,11583,46.35,91.25,0
1073741824,268435456,float,sum,-1,23276,46.13,90.82,0,23119,46.44,91.44,0
2147483648,536870912,float,sum,-1,46420,46.26,91.08,0,46688,46.00,90.56,0
4294967296,1073741824,float,sum,-1,92967,46.20,90.95,0,92985,46.19,90.94,0
8,2,float,sum,-1,51.12,0.00,0.00,0,50.28,0.00,0.00,0
16,4,float,sum,-1,50.12,0.00,0.00,0,49.65,0.00,0.00,0
32,8,float,sum,-1,49.46,0.00,0.00,0,50.08,0.00,0.00,0
64,16,float,sum,-1,54.49,0.00,0.00,0,54.44,0.00,0.00,0
128,32,float,sum,-1,56.53,0.00,0.00,0,56.09,0.00,0.00,0
256,64,float,sum,-1,57.73,0.00,0.01,0,56.89,0.00,0.01,0
512,128,float,sum,-1,58.88,0.01,0.02,0,58.53,0.01,0.02,0
1024,256,float,sum,-1,66.73,0.02,0.03,0,66.55,0.02,0.03,0
2048,512,float,sum,-1,72.57,0.03,0.06,0,71.48,0.03,0.06,0
4096,1024,float,sum,-1,111.9,0.04,0.07,0,111.2,0.04,0.07,0
8192,2048,float,sum,-1,114.2,0.07,0.14,0,112.3,0.07,0.14,0
16384,4096,float,sum,-1,115.9,0.14,0.28,0,113.6,0.14,0.28,0
32768,8192,float,sum,-1,118.4,0.28,0.55,0,117.3,0.28,0.55,0
65536,16384,float,sum,-1,135.0,0.49,0.96,0,133.4,0.49,0.97,0
131072,32768,float,sum,-1,167.8,0.78,1.54,0,164.1,0.80,1.57,0
262144,65536,float,sum,-1,240.4,1.09,2.15,0,234.7,1.12,2.20,0
524288,131072,float,sum,-1,257.7,2.03,4.01,0,254.5,2.06,4.06,0
1048576,262144,float,sum,-1,344.7,3.04,5.99,0,346.2,3.03,5.96,0
2097152,524288,float,sum,-1,531.1,3.95,7.77,0,531.7,3.94,7.76,0
4194304,1048576,float,sum,-1,895.8,4.68,9.22,0,897.3,4.67,9.20,0
8388608,2097152,float,sum,-1,961.5,8.72,17.18,0,962.4,8.72,17.16,0
16777216,4194304,float,sum,-1,1168.3,14.36,28.27,0,1169.1,14.35,28.25,0
33554432,8388608,float,sum,-1,1549.6,21.65,42.63,0,1549.1,21.66,42.64,0
67108864,16777216,float,sum,-1,2329.8,28.80,56.71,0,2335.6,28.73,56.57,0
134217728,33554432,float,sum,-1,2951.9,45.47,89.52,0,2952.8,45.45,89.49,0
268435456,67108864,float,sum,-1,5756.6,46.63,91.80,0,5759.4,46.61,91.76,0
536870912,134217728,float,sum,-1,11558,46.45,91.45,0,11542,46.51,91.57,0
1073741824,268435456,float,sum,-1,23412,45.86,90.29,0,23166,46.35,91.25,0
2147483648,536870912,float,sum,-1,46546,46.14,90.83,0,46531,46.15,90.86,0
4294967296,1073741824,float,sum,-1,93939,45.72,90.01,0,93845,45.77,90.10,0
