size,count,type,redop,root,time,algbw,busbw,#wrong,time,algbw,busbw,#wrong
32,8,float,sum,-1,15.54,0.00,0.00,0,15.27,0.00,0.00,0
64,16,float,sum,-1,16.80,0.00,0.01,0,16.73,0.00,0.01,0
128,32,float,sum,-1,16.94,0.01,0.01,0,16.78,0.01,0.01,0
256,64,float,sum,-1,17.30,0.01,0.03,0,17.36,0.01,0.03,0
512,128,float,sum,-1,17.66,0.03,0.05,0,17.70,0.03,0.05,0
1024,256,float,sum,-1,18.22,0.06,0.10,0,18.09,0.06,0.10,0
2048,512,float,sum,-1,19.19,0.11,0.19,0,18.97,0.11,0.19,0
4096,1024,float,sum,-1,32.04,0.13,0.22,0,30.95,0.13,0.23,0
8192,2048,float,sum,-1,32.42,0.25,0.44,0,31.90,0.26,0.45,0
16384,4096,float,sum,-1,33.17,0.49,0.86,0,32.11,0.51,0.89,0
32768,8192,float,sum,-1,34.95,0.94,1.64,0,33.73,0.97,1.70,0
65536,16384,float,sum,-1,65.47,1.00,1.75,0,64.79,1.01,1.77,0
131072,32768,float,sum,-1,65.91,1.99,3.48,0,65.12,2.01,3.52,0
262144,65536,float,sum,-1,90.93,2.88,5.04,0,90.86,2.89,5.05,0
524288,131072,float,sum,-1,100.5,5.22,9.13,0,99.62,5.26,9.21,0
1048576,262144,float,sum,-1,119.5,8.78,15.36,0,118.3,8.86,15.51,0
2097152,524288,float,sum,-1,175.1,11.98,20.96,0,188.0,11.15,19.52,0
4194304,1048576,float,sum,-1,275.9,15.20,26.61,0,300.4,13.96,24.43,0
8388608,2097152,float,sum,-1,326.5,25.69,44.96,0,349.8,23.98,41.96,0
16777216,4194304,float,sum,-1,440.8,38.06,66.61,0,461.9,36.32,63.57,0
33554432,8388608,float,sum,-1,1537623,0.02,0.04,0,980.0,34.24,59.92,0
67108864,16777216,float,sum,-1,1191.9,56.31,98.53,0,1209.9,55.47,97.07,0
134217728,33554432,float,sum,-1,1966.0,68.27,119.47,0,1972.5,68.04,119.08,0
268435456,67108864,float,sum,-1,3473.0,77.29,135.26,0,3494.2,76.82,134.44,0
536870912,134217728,float,sum,-1,6542.1,82.06,143.61,0,6562.1,81.81,143.17,0
1073741824,268435456,float,sum,-1,12636,84.98,148.71,0,12693,84.59,148.04,0
2147483648,536870912,float,sum,-1,24878,86.32,151.06,0,24951,86.07,150.62,0
4294967296,1073741824,float,sum,-1,49365,87.00,152.26,0,49457,86.84,151.98,0
8,2,float,sum,-1,16.10,0.00,0.00,0,15.49,0.00,0.00,0
16,4,float,sum,-1,15.37,0.00,0.00,0,15.06,0.00,0.00,0
32,8,float,sum,-1,15.17,0.00,0.00,0,15.28,0.00,0.00,0
64,16,float,sum,-1,16.92,0.00,0.01,0,17.03,0.00,0.01,0
128,32,float,sum,-1,17.03,0.01,0.01,0,16.95,0.01,0.01,0
256,64,float,sum,-1,17.38,0.01,0.03,0,17.13,0.01,0.03,0
512,128,float,sum,-1,17.81,0.03,0.05,0,18.01,0.03,0.05,0
1024,256,float,sum,-1,18.46,0.06,0.10,0,18.02,0.06,0.10,0
2048,512,float,sum,-1,18.91,0.11,0.19,0,19.08,0.11,0.19,0
4096,1024,float,sum,-1,32.45,0.13,0.22,0,31.33,0.13,0.23,0
8192,2048,float,sum,-1,33.82,0.24,0.42,0,32.43,0.25,0.44,0
16384,4096,float,sum,-1,33.43,0.49,0.86,0,33.24,0.49,0.86,0
32768,8192,float,sum,-1,35.37,0.93,1.62,0,34.29,0.96,1.67,0
65536,16384,float,sum,-1,66.74,0.98,1.72,0,64.80,1.01,1.77,0
131072,32768,float,sum,-1,66.75,1.96,3.44,0,66.92,1.96,3.43,0
262144,65536,float,sum,-1,91.42,2.87,5.02,0,91.56,2.86,5.01,0
524288,131072,float,sum,-1,101.0,5.19,9.09,0,100.6,5.21,9.12,0
1048576,262144,float,sum,-1,120.0,8.73,15.29,0,119.6,8.77,15.35,0
2097152,524288,float,sum,-1,176.0,11.91,20.85,0,187.7,11.17,19.55,0
4194304,1048576,float,sum,-1,273.7,15.32,26.82,0,300.9,13.94,24.39,0
8388608,2097152,float,sum,-1,326.3,25.71,44.99,0,354.8,23.64,41.38,0
16777216,4194304,float,sum,-1,434.4,38.62,67.59,0,463.1,36.23,63.40,0
33554432,8388608,float,sum,-1,1508845,0.02,0.04,0,997.8,33.63,58.85,0
67108864,16777216,float,sum,-1,1169.3,57.39,100.44,0,1213.6,55.30,96.77,0
134217728,33554432,float,sum,-1,1949.9,68.83,120.46,0,1985.6,67.59,118.29,0
268435456,67108864,float,sum,-1,3483.5,77.06,134.85,0,3511.1,76.45,133.79,0
536870912,134217728,float,sum,-1,6535.4,82.15,143.76,0,6561.0,81.83,143.20,0
1073741824,268435456,float,sum,-1,12630,85.02,148.78,0,12698,84.56,147.97,0
2147483648,536870912,float,sum,-1,24863,86.37,151.15,0,24942,86.10,150.67,0
4294967296,1073741824,float,sum,-1,49359,87.02,152.28,0,49467,86.82,151.94,0
8,2,float,sum,-1,16.10,0.00,0.00,0,15.36,0.00,0.00,0
16,4,float,sum,-1,15.22,0.00,0.00,0,15.18,0.00,0.00,0
32,8,float,sum,-1,15.24,0.00,0.00,0,15.28,0.00,0.00,0
64,16,float,sum,-1,16.69,0.00,0.01,0,16.70,0.00,0.01,0
128,32,float,sum,-1,17.00,0.01,0.01,0,16.86,0.01,0.01,0
256,64,float,sum,-1,17.32,0.01,0.03,0,17.10,0.01,0.03,0
512,128,float,sum,-1,17.65,0.03,0.05,0,17.32,0.03,0.05,0
1024,256,float,sum,-1,18.29,0.06,0.10,0,18.10,0.06,0.10,0
2048,512,float,sum,-1,19.02,0.11,0.19,0,18.89,0.11,0.19,0
4096,1024,float,sum,-1,31.68,0.13,0.23,0,31.02,0.13,0.23,0
8192,2048,float,sum,-1,32.03,0.26,0.45,0,31.87,0.26,0.45,0
16384,4096,float,sum,-1,32.90,0.50,0.87,0,32.47,0.50,0.88,0
32768,8192,float,sum,-1,34.43,0.95,1.67,0,33.80,0.97,1.70,0
65536,16384,float,sum,-1,65.21,1.01,1.76,0,64.99,1.01,1.76,0
131072,32768,float,sum,-1,66.01,1.99,3.47,0,65.11,2.01,3.52,0
262144,65536,float,sum,-1,91.69,2.86,5.00,0,91.21,2.87,5.03,0
524288,131072,float,sum,-1,100.1,5.24,9.16,0,99.86,5.25,9.19,0
1048576,262144,float,sum,-1,119.2,8.80,15.39,0,119.3,8.79,15.38,0
2097152,524288,float,sum,-1,175.9,11.92,20.86,0,188.4,11.13,19.48,0
4194304,1048576,float,sum,-1,274.6,15.27,26.73,0,301.1,13.93,24.38,0
8388608,2097152,float,sum,-1,325.8,25.75,45.06,0,351.1,23.89,41.82,0
16777216,4194304,float,sum,-1,441.4,38.01,66.52,0,469.4,35.74,62.55,0
33554432,8388608,float,sum,-1,1524055,0.02,0.04,0,987.7,33.97,59.45,0
67108864,16777216,float,sum,-1,1178.2,56.96,99.68,0,1218.2,55.09,96.40,0
134217728,33554432,float,sum,-1,1965.2,68.30,119.52,0,1976.5,67.91,118.83,0
268435456,67108864,float,sum,-1,3470.9,77.34,135.34,0,3514.0,76.39,133.68,0
536870912,134217728,float,sum,-1,6528.7,82.23,143.91,0,6550.7,81.96,143.42,0
1073741824,268435456,float,sum,-1,12634,84.99,148.73,0,12673,84.73,148.27,0
2147483648,536870912,float,sum,-1,24877,86.33,151.07,0,24985,85.95,150.42,0
4294967296,1073741824,float,sum,-1,49360,87.01,152.27,0,49510,86.75,151.81,0
8,2,float,sum,-1,15.95,0.00,0.00,0,15.63,0.00,0.00,0
16,4,float,sum,-1,15.29,0.00,0.00,0,15.19,0.00,0.00,0
32,8,float,sum,-1,15.39,0.00,0.00,0,15.32,0.00,0.00,0
64,16,float,sum,-1,16.79,0.00,0.01,0,16.68,0.00,0.01,0
128,32,float,sum,-1,16.81,0.01,0.01,0,16.83,0.01,0.01,0
256,64,float,sum,-1,17.31,0.01,0.03,0,17.24,0.01,0.03,0
512,128,float,sum,-1,17.77,0.03,0.05,0,17.68,0.03,0.05,0
1024,256,float,sum,-1,18.45,0.06,0.10,0,18.19,0.06,0.10,0
2048,512,float,sum,-1,19.10,0.11,0.19,0,18.94,0.11,0.19,0
4096,1024,float,sum,-1,31.54,0.13,0.23,0,30.92,0.13,0.23,0
8192,2048,float,sum,-1,32.13,0.25,0.45,0,31.53,0.26,0.45,0
16384,4096,float,sum,-1,32.88,0.50,0.87,0,32.37,0.51,0.89,0
32768,8192,float,sum,-1,34.57,0.95,1.66,0,33.69,0.97,1.70,0
65536,16384,float,sum,-1,65.04,1.01,1.76,0,64.64,1.01,1.77,0
131072,32768,float,sum,-1,66.05,1.98,3.47,0,65.49,2.00,3.50,0
262144,65536,float,sum,-1,90.72,2.89,5.06,0,90.03,2.91,5.10,0
524288,131072,float,sum,-1,99.81,5.25,9.19,0,100.3,5.23,9.15,0
1048576,262144,float,sum,-1,118.9,8.82,15.44,0,119.5,8.78,15.36,0
2097152,524288,float,sum,-1,175.0,11.99,20.98,0,188.6,11.12,19.45,0
4194304,1048576,float,sum,-1,274.6,15.27,26.73,0,303.5,13.82,24.18,0
8388608,2097152,float,sum,-1,326.2,25.72,45.01,0,352.4,23.80,41.65,0
16777216,4194304,float,sum,-1,434.2,38.64,67.62,0,461.6,36.34,63.60,0
33554432,8388608,float,sum,-1,1503075,0.02,0.04,0,1031.0,32.54,56.95,0
67108864,16777216,float,sum,-1,1208.0,55.55,97.22,0,1215.6,55.21,96.61,0
134217728,33554432,float,sum,-1,1968.6,68.18,119.31,0,1990.3,67.44,118.01,0
268435456,67108864,float,sum,-1,3484.7,77.03,134.81,0,3501.8,76.66,134.15,0
536870912,134217728,float,sum,-1,6531.0,82.20,143.86,0,6555.6,81.90,143.32,0
1073741824,268435456,float,sum,-1,12582,85.34,149.35,0,12693,84.59,148.04,0
2147483648,536870912,float,sum,-1,24861,86.38,151.17,0,24939,86.11,150.69,0
4294967296,1073741824,float,sum,-1,49101,87.47,153.08,0,49467,86.82,151.94,0
8,2,float,sum,-1,15.96,0.00,0.00,0,15.24,0.00,0.00,0
16,4,float,sum,-1,15.33,0.00,0.00,0,15.18,0.00,0.00,0
32,8,float,sum,-1,15.11,0.00,0.00,0,15.26,0.00,0.00,0
64,16,float,sum,-1,16.81,0.00,0.01,0,16.61,0.00,0.01,0
128,32,float,sum,-1,16.90,0.01,0.01,0,16.84,0.01,0.01,0
256,64,float,sum,-1,17.26,0.01,0.03,0,17.13,0.01,0.03,0
512,128,float,sum,-1,17.54,0.03,0.05,0,17.47,0.03,0.05,0
1024,256,float,sum,-1,18.33,0.06,0.10,0,18.25,0.06,0.10,0
2048,512,float,sum,-1,18.96,0.11,0.19,0,18.72,0.11,0.19,0
4096,1024,float,sum,-1,31.63,0.13,0.23,0,31.15,0.13,0.23,0
8192,2048,float,sum,-1,32.20,0.25,0.45,0,31.71,0.26,0.45,0
16384,4096,float,sum,-1,32.82,0.50,0.87,0,32.20,0.51,0.89,0
32768,8192,float,sum,-1,34.66,0.95,1.65,0,33.72,0.97,1.70,0
65536,16384,float,sum,-1,65.52,1.00,1.75,0,65.15,1.01,1.76,0
131072,32768,float,sum,-1,66.08,1.98,3.47,0,64.91,2.02,3.53,0
262144,65536,float,sum,-1,91.54,2.86,5.01,0,90.45,2.90,5.07,0
524288,131072,float,sum,-1,100.3,5.23,9.15,0,100.4,5.22,9.14,0
1048576,262144,float,sum,-1,119.3,8.79,15.38,0,118.8,8.83,15.45,0
2097152,524288,float,sum,-1,175.1,11.98,20.96,0,188.8,11.11,19.44,0
4194304,1048576,float,sum,-1,274.4,15.29,26.75,0,303.4,13.82,24.19,0
8388608,2097152,float,sum,-1,325.3,25.79,45.13,0,355.3,23.61,41.31,0
16777216,4194304,float,sum,-1,434.1,38.64,67.63,0,477.0,35.17,61.55,0
33554432,8388608,float,sum,-1,1512507,0.02,0.04,0,991.5,33.84,59.22,0
67108864,16777216,float,sum,-1,1192.5,56.28,98.48,0,1194.1,56.20,98.35,0
134217728,33554432,float,sum,-1,1960.2,68.47,119.83,0,1982.3,67.71,118.49,0
268435456,67108864,float,sum,-1,3467.3,77.42,135.48,0,3507.5,76.53,133.93,0
536870912,134217728,float,sum,-1,6525.4,82.27,143.98,0,6558.8,81.85,143.25,0
1073741824,268435456,float,sum,-1,12638,84.96,148.68,0,12671,84.74,148.29,0
2147483648,536870912,float,sum,-1,24888,86.29,151.00,0,24822,86.51,151.40,0
4294967296,1073741824,float,sum,-1,49396,86.95,152.16,0,49455,86.85,151.98,0
8,2,float,sum,-1,15.92,0.00,0.00,0,15.35,0.00,0.00,0
16,4,float,sum,-1,15.11,0.00,0.00,0,15.12,0.00,0.00,0
32,8,float,sum,-1,15.19,0.00,0.00,0,15.32,0.00,0.00,0
64,16,float,sum,-1,16.84,0.00,0.01,0,16.73,0.00,0.01,0
128,32,float,sum,-1,16.95,0.01,0.01,0,16.76,0.01,0.01,0
256,64,float,sum,-1,17.32,0.01,0.03,0,17.04,0.02,0.03,0
512,128,float,sum,-1,17.77,0.03,0.05,0,17.62,0.03,0.05,0
1024,256,float,sum,-1,18.64,0.05,0.10,0,17.93,0.06,0.10,0
2048,512,float,sum,-1,19.19,0.11,0.19,0,18.79,0.11,0.19,0
4096,1024,float,sum,-1,31.52,0.13,0.23,0,30.71,0.13,0.23,0
8192,2048,float,sum,-1,32.38,0.25,0.44,0,32.28,0.25,0.44,0
16384,4096,float,sum,-1,32.80,0.50,0.87,0,32.21,0.51,0.89,0
32768,8192,float,sum,-1,34.25,0.96,1.67,0,34.01,0.96,1.69,0
65536,16384,float,sum,-1,65.27,1.00,1.76,0,64.96,1.01,1.77,0
131072,32768,float,sum,-1,65.45,2.00,3.50,0,65.48,2.00,3.50,0
262144,65536,float,sum,-1,91.97,2.85,4.99,0,90.46,2.90,5.07,0
524288,131072,float,sum,-1,104.7,5.01,8.77,0,100.6,5.21,9.12,0
1048576,262144,float,sum,-1,119.3,8.79,15.38,0,118.6,8.84,15.47,0
2097152,524288,float,sum,-1,176.0,11.92,20.85,0,189.1,11.09,19.41,0
4194304,1048576,float,sum,-1,275.3,15.24,26.66,0,299.6,14.00,24.50,0
8388608,2097152,float,sum,-1,325.1,25.80,45.15,0,352.6,23.79,41.63,0
16777216,4194304,float,sum,-1,448.6,37.40,65.45,0,461.8,36.33,63.58,0
33554432,8388608,float,sum,-1,1537808,0.02,0.04,0,993.8,33.76,59.09,0
67108864,16777216,float,sum,-1,1181.1,56.82,99.43,0,1228.4,54.63,95.60,0
134217728,33554432,float,sum,-1,1969.6,68.15,119.26,0,1986.8,67.55,118.22,0
268435456,67108864,float,sum,-1,3489.9,76.92,134.61,0,3504.5,76.60,134.05,0
536870912,134217728,float,sum,-1,6543.4,82.05,143.58,0,6570.6,81.71,142.99,0
1073741824,268435456,float,sum,-1,12637,84.97,148.70,0,12650,84.88,148.54,0
2147483648,536870912,float,sum,-1,24877,86.32,151.07,0,24872,86.34,151.10,0
4294967296,1073741824,float,sum,-1,49401,86.94,152.15,0,49458,86.84,151.97,0
8,2,float,sum,-1,16.06,0.00,0.00,0,15.20,0.00,0.00,0
16,4,float,sum,-1,15.21,0.00,0.00,0,15.32,0.00,0.00,0
32,8,float,sum,-1,15.41,0.00,0.00,0,15.40,0.00,0.00,0
64,16,float,sum,-1,16.74,0.00,0.01,0,16.74,0.00,0.01,0
128,32,float,sum,-1,17.00,0.01,0.01,0,16.91,0.01,0.01,0
256,64,float,sum,-1,17.38,0.01,0.03,0,17.18,0.01,0.03,0
512,128,float,sum,-1,17.75,0.03,0.05,0,17.69,0.03,0.05,0
1024,256,float,sum,-1,18.31,0.06,0.10,0,18.16,0.06,0.10,0
2048,512,float,sum,-1,19.09,0.11,0.19,0,18.85,0.11,0.19,0
4096,1024,float,sum,-1,31.49,0.13,0.23,0,31.01,0.13,0.23,0
8192,2048,float,sum,-1,32.44,0.25,0.44,0,31.79,0.26,0.45,0
16384,4096,float,sum,-1,33.08,0.50,0.87,0,32.22,0.51,0.89,0
32768,8192,float,sum,-1,34.16,0.96,1.68,0,34.06,0.96,1.68,0
65536,16384,float,sum,-1,64.93,1.01,1.77,0,64.92,1.01,1.77,0
131072,32768,float,sum,-1,65.56,2.00,3.50,0,65.42,2.00,3.51,0
262144,65536,float,sum,-1,91.90,2.85,4.99,0,90.30,2.90,5.08,0
524288,131072,float,sum,-1,100.9,5.20,9.10,0,100.5,5.22,9.13,0
1048576,262144,float,sum,-1,119.1,8.80,15.40,0,119.5,8.78,15.36,0
2097152,524288,float,sum,-1,173.1,12.11,21.20,0,188.1,11.15,19.51,0
4194304,1048576,float,sum,-1,275.0,15.25,26.69,0,302.9,13.85,24.23,0
8388608,2097152,float,sum,-1,326.7,25.68,44.93,0,353.9,23.71,41.49,0
16777216,4194304,float,sum,-1,452.2,37.10,64.92,0,475.2,35.31,61.79,0
33554432,8388608,float,sum,-1,1510906,0.02,0.04,0,999.2,33.58,58.77,0
67108864,16777216,float,sum,-1,1193.2,56.24,98.43,0,1213.9,55.28,96.75,0
134217728,33554432,float,sum,-1,1975.1,67.95,118.92,0,1977.1,67.89,118.80,0
268435456,67108864,float,sum,-1,3489.9,76.92,134.61,0,3496.7,76.77,134.34,0
536870912,134217728,float,sum,-1,6544.9,82.03,143.55,0,6562.1,81.81,143.17,0
1073741824,268435456,float,sum,-1,12645,84.92,148.61,0,12682,84.66,148.16,0
2147483648,536870912,float,sum,-1,24894,86.26,150.96,0,25001,85.90,150.32,0
4294967296,1073741824,float,sum,-1,49407,86.93,152.13,0,49528,86.72,151.76,0
8,2,float,sum,-1,15.87,0.00,0.00,0,15.34,0.00,0.00,0
16,4,float,sum,-1,15.41,0.00,0.00,0,15.25,0.00,0.00,0
32,8,float,sum,-1,15.17,0.00,0.00,0,15.33,0.00,0.00,0
64,16,float,sum,-1,16.85,0.00,0.01,0,16.73,0.00,0.01,0
128,32,float,sum,-1,16.94,0.01,0.01,0,16.80,0.01,0.01,0
256,64,float,sum,-1,17.42,0.01,0.03,0,17.26,0.01,0.03,0
512,128,float,sum,-1,17.88,0.03,0.05,0,17.57,0.03,0.05,0
1024,256,float,sum,-1,18.42,0.06,0.10,0,18.11,0.06,0.10,0
2048,512,float,sum,-1,19.09,0.11,0.19,0,18.84,0.11,0.19,0
4096,1024,float,sum,-1,31.97,0.13,0.22,0,31.09,0.13,0.23,0
8192,2048,float,sum,-1,32.72,0.25,0.44,0,32.18,0.25,0.45,0
16384,4096,float,sum,-1,32.99,0.50,0.87,0,32.26,0.51,0.89,0
32768,8192,float,sum,-1,34.40,0.95,1.67,0,34.36,0.95,1.67,0
65536,16384,float,sum,-1,65.13,1.01,1.76,0,65.54,1.00,1.75,0
131072,32768,float,sum,-1,65.38,2.00,3.51,0,65.22,2.01,3.52,0
262144,65536,float,sum,-1,92.27,2.84,4.97,0,91.15,2.88,5.03,0
524288,131072,float,sum,-1,100.1,5.24,9.17,0,100.5,5.22,9.13,0
1048576,262144,float,sum,-1,119.5,8.78,15.36,0,119.1,8.80,15.40,0
2097152,524288,float,sum,-1,175.3,11.96,20.93,0,188.5,11.12,19.47,0
4194304,1048576,float,sum,-1,275.7,15.21,26.62,0,300.3,13.97,24.44,0
8388608,2097152,float,sum,-1,326.1,25.72,45.02,0,354.1,23.69,41.46,0
16777216,4194304,float,sum,-1,433.6,38.69,67.71,0,460.8,36.41,63.72,0
33554432,8388608,float,sum,-1,1528261,0.02,0.04,0,998.2,33.62,58.83,0
67108864,16777216,float,sum,-1,1186.1,56.58,99.01,0,1214.1,55.28,96.73,0
134217728,33554432,float,sum,-1,1964.1,68.34,119.59,0,1971.5,68.08,119.14,0
268435456,67108864,float,sum,-1,3482.0,77.09,134.91,0,3509.1,76.50,133.87,0
536870912,134217728,float,sum,-1,6507.8,82.50,144.37,0,6564.4,81.78,143.12,0
1073741824,268435456,float,sum,-1,12652,84.87,148.51,0,12681,84.67,148.18,0
2147483648,536870912,float,sum,-1,24886,86.29,151.01,0,24954,86.06,150.60,0
4294967296,1073741824,float,sum,-1,49407,86.93,152.13,0,49480,86.80,151.90,0
8,2,float,sum,-1,15.97,0.00,0.00,0,15.20,0.00,0.00,0
16,4,float,sum,-1,15.17,0.00,0.00,0,15.13,0.00,0.00,0
32,8,float,sum,-1,15.20,0.00,0.00,0,15.26,0.00,0.00,0
64,16,float,sum,-1,16.75,0.00,0.01,0,16.59,0.00,0.01,0
128,32,float,sum,-1,16.96,0.01,0.01,0,16.92,0.01,0.01,0
256,64,float,sum,-1,17.44,0.01,0.03,0,17.24,0.01,0.03,0
512,128,float,sum,-1,17.78,0.03,0.05,0,17.54,0.03,0.05,0
1024,256,float,sum,-1,18.28,0.06,0.10,0,18.17,0.06,0.10,0
2048,512,float,sum,-1,19.07,0.11,0.19,0,19.01,0.11,0.19,0
4096,1024,float,sum,-1,31.65,0.13,0.23,0,31.26,0.13,0.23,0
8192,2048,float,sum,-1,32.67,0.25,0.44,0,31.82,0.26,0.45,0
16384,4096,float,sum,-1,32.91,0.50,0.87,0,32.36,0.51,0.89,0
32768,8192,float,sum,-1,34.74,0.94,1.65,0,33.78,0.97,1.70,0
65536,16384,float,sum,-1,65.29,1.00,1.76,0,65.28,1.00,1.76,0
131072,32768,float,sum,-1,65.70,2.00,3.49,0,65.18,2.01,3.52,0
262144,65536,float,sum,-1,91.58,2.86,5.01,0,90.18,2.91,5.09,0
524288,131072,float,sum,-1,101.2,5.18,9.06,0,117.7,4.46,7.80,0
1048576,262144,float,sum,-1,118.9,8.82,15.43,0,119.0,8.81,15.43,0
2097152,524288,float,sum,-1,174.6,12.01,21.02,0,188.6,11.12,19.46,0
4194304,1048576,float,sum,-1,272.3,15.40,26.95,0,300.8,13.94,24.40,0
8388608,2097152,float,sum,-1,323.8,25.90,45.33,0,353.6,23.73,41.52,0
16777216,4194304,float,sum,-1,450.0,37.28,65.24,0,469.4,35.74,62.54,0
33554432,8388608,float,sum,-1,1528435,0.02,0.04,0,993.4,33.78,59.11,0
67108864,16777216,float,sum,-1,1186.5,56.56,98.98,0,1208.8,55.52,97.16,0
134217728,33554432,float,sum,-1,1945.2,69.00,120.75,0,1999.2,67.14,117.49,0
268435456,67108864,float,sum,-1,3469.8,77.36,135.38,0,3518.3,76.30,133.52,0
536870912,134217728,float,sum,-1,6550.6,81.96,143.42,0,6565.1,81.78,143.11,0
1073741824,268435456,float,sum,-1,12649,84.89,148.55,0,12669,84.76,148.32,0
2147483648,536870912,float,sum,-1,24899,86.25,150.93,0,24960,86.04,150.56,0
4294967296,1073741824,float,sum,-1,49403,86.94,152.14,0,49460,86.84,151.97,0
