size,count,type,redop,root,time,algbw,busbw,#wrong,time,algbw,busbw,#wrong
512,128,float,sum,-1,9.52,0.05,0.08,0,9.23,0.06,0.08,0
1024,256,float,sum,-1,9.65,0.11,0.16,0,9.07,0.11,0.17,0
2048,512,float,sum,-1,9.59,0.21,0.32,0,9.21,0.22,0.33,0
4096,1024,float,sum,-1,9.82,0.42,0.63,0,9.38,0.44,0.66,0
8192,2048,float,sum,-1,9.97,0.82,1.23,0,9.70,0.84,1.27,0
16384,4096,float,sum,-1,10.83,1.51,2.27,0,10.39,1.58,2.37,0
32768,8192,float,sum,-1,10.96,2.99,4.48,0,10.58,3.10,4.64,0
65536,16384,float,sum,-1,11.18,5.86,8.79,0,10.74,6.10,9.15,0
131072,32768,float,sum,-1,11.55,11.35,17.02,0,11.11,11.79,17.69,0
262144,65536,float,sum,-1,11.80,22.21,33.31,0,11.25,23.31,34.96,0
524288,131072,float,sum,-1,14.82,35.38,53.06,0,13.81,37.96,56.94,0
1048576,262144,float,sum,-1,18.57,56.46,84.69,0,18.58,56.44,84.67,0
2097152,524288,float,sum,-1,29.94,70.03,105.05,0,29.83,70.31,105.47,0
4194304,1048576,float,sum,-1,42.61,98.44,147.66,0,42.08,99.68,149.53,0
8388608,2097152,float,sum,-1,61.82,135.70,203.55,0,61.05,137.40,206.10,0
16777216,4194304,float,sum,-1,102.3,164.00,246.00,0,101.2,165.82,248.73,0
33554432,8388608,float,sum,-1,179.4,187.02,280.53,0,177.4,189.10,283.65,0
67108864,16777216,float,sum,-1,334.2,200.80,301.20,0,335.4,200.12,300.17,0
134217728,33554432,float,sum,-1,634.0,211.70,317.55,0,633.5,211.88,317.81,0
268435456,67108864,float,sum,-1,1230.9,218.09,327.13,0,1225.8,218.99,328.48,0
536870912,134217728,float,sum,-1,2410.3,222.74,334.11,0,2405.5,223.19,334.78,0
1073741824,268435456,float,sum,-1,4753.3,225.89,338.84,0,4746.0,226.24,339.36,0
2147483648,536870912,float,sum,-1,9488.4,226.33,339.49,0,9489.2,226.31,339.46,0
4294967296,1073741824,float,sum,-1,18953,226.62,339.92,0,18962,226.51,339.76,0
8,2,float,sum,-1,8.23,0.00,0.00,0,8.14,0.00,0.00,0
16,4,float,sum,-1,8.14,0.00,0.00,0,8.27,0.00,0.00,0
32,8,float,sum,-1,8.62,0.00,0.01,0,8.61,0.00,0.01,0
64,16,float,sum,-1,9.14,0.01,0.01,0,9.01,0.01,0.01,0
128,32,float,sum,-1,9.23,0.01,0.02,0,8.99,0.01,0.02,0
256,64,float,sum,-1,9.59,0.03,0.04,0,9.10,0.03,0.04,0
512,128,float,sum,-1,9.55,0.05,0.08,0,9.09,0.06,0.08,0
1024,256,float,sum,-1,9.60,0.11,0.16,0,9.18,0.11,0.17,0
2048,512,float,sum,-1,9.66,0.21,0.32,0,9.35,0.22,0.33,0
4096,1024,float,sum,-1,9.87,0.42,0.62,0,9.29,0.44,0.66,0
8192,2048,float,sum,-1,9.99,0.82,1.23,0,9.64,0.85,1.28,0
16384,4096,float,sum,-1,10.74,1.53,2.29,0,10.32,1.59,2.38,0
32768,8192,float,sum,-1,10.92,3.00,4.50,0,10.56,3.10,4.65,0
65536,16384,float,sum,-1,11.18,5.86,8.79,0,10.72,6.11,9.17,0
131072,32768,float,sum,-1,11.54,11.36,17.04,0,11.03,11.89,17.83,0
262144,65536,float,sum,-1,11.75,22.31,33.46,0,11.28,23.24,34.87,0
524288,131072,float,sum,-1,14.72,35.63,53.44,0,13.79,38.02,57.02,0
1048576,262144,float,sum,-1,18.61,56.35,84.52,0,18.62,56.31,84.46,0
2097152,524288,float,sum,-1,29.81,70.34,105.51,0,29.78,70.42,105.62,0
4194304,1048576,float,sum,-1,42.86,97.85,146.78,0,42.02,99.81,149.71,0
8388608,2097152,float,sum,-1,61.56,136.27,204.41,0,60.94,137.66,206.49,0
16777216,4194304,float,sum,-1,102.6,163.57,245.35,0,100.4,167.19,250.78,0
33554432,8388608,float,sum,-1,179.3,187.19,280.78,0,178.3,188.20,282.30,0
67108864,16777216,float,sum,-1,333.6,201.15,301.73,0,334.1,200.87,301.31,0
134217728,33554432,float,sum,-1,633.1,211.99,317.99,0,632.2,212.30,318.45,0
268435456,67108864,float,sum,-1,1226.8,218.80,328.21,0,1224.8,219.16,328.74,0
536870912,134217728,float,sum,-1,2408.0,222.96,334.43,0,2406.0,223.14,334.71,0
1073741824,268435456,float,sum,-1,4744.7,226.30,339.45,0,4744.3,226.32,339.48,0
2147483648,536870912,float,sum,-1,9474.4,226.66,339.99,0,9474.4,226.66,339.99,0
4294967296,1073741824,float,sum,-1,18961,226.51,339.77,0,18945,226.70,340.05,0
8,2,float,sum,-1,8.14,0.00,0.00,0,8.19,0.00,0.00,0
16,4,float,sum,-1,8.21,0.00,0.00,0,8.18,0.00,0.00,0
32,8,float,sum,-1,8.59,0.00,0.01,0,8.53,0.00,0.01,0
64,16,float,sum,-1,9.18,0.01,0.01,0,9.01,0.01,0.01,0
128,32,float,sum,-1,9.19,0.01,0.02,0,9.04,0.01,0.02,0
256,64,float,sum,-1,9.53,0.03,0.04,0,9.07,0.03,0.04,0
512,128,float,sum,-1,9.55,0.05,0.08,0,9.07,0.06,0.08,0
1024,256,float,sum,-1,9.57,0.11,0.16,0,9.49,0.11,0.16,0
2048,512,float,sum,-1,9.86,0.21,0.31,0,9.24,0.22,0.33,0
4096,1024,float,sum,-1,9.79,0.42,0.63,0,9.33,0.44,0.66,0
8192,2048,float,sum,-1,9.99,0.82,1.23,0,9.60,0.85,1.28,0
16384,4096,float,sum,-1,10.83,1.51,2.27,0,10.33,1.59,2.38,0
32768,8192,float,sum,-1,10.92,3.00,4.50,0,10.65,3.08,4.62,0
65536,16384,float,sum,-1,11.16,5.87,8.81,0,10.74,6.10,9.15,0
131072,32768,float,sum,-1,11.54,11.36,17.04,0,11.07,11.84,17.76,0
262144,65536,float,sum,-1,11.80,22.22,33.34,0,11.31,23.18,34.77,0
524288,131072,float,sum,-1,14.86,35.28,52.92,0,13.76,38.10,57.14,0
1048576,262144,float,sum,-1,18.58,56.44,84.66,0,18.60,56.37,84.55,0
2097152,524288,float,sum,-1,29.81,70.35,105.52,0,29.80,70.38,105.57,0
4194304,1048576,float,sum,-1,42.74,98.14,147.22,0,42.16,99.50,149.24,0
8388608,2097152,float,sum,-1,61.73,135.90,203.85,0,60.85,137.86,206.79,0
16777216,4194304,float,sum,-1,102.6,163.54,245.32,0,100.1,167.59,251.38,0
33554432,8388608,float,sum,-1,177.5,189.01,283.52,0,177.9,188.59,282.88,0
67108864,16777216,float,sum,-1,334.1,200.89,301.33,0,334.9,200.40,300.59,0
134217728,33554432,float,sum,-1,634.8,211.42,317.14,0,634.7,211.45,317.18,0
268435456,67108864,float,sum,-1,1228.5,218.51,327.77,0,1225.2,219.10,328.64,0
536870912,134217728,float,sum,-1,2408.0,222.95,334.43,0,2405.5,223.18,334.77,0
1073741824,268435456,float,sum,-1,4757.1,225.72,338.57,0,4750.7,226.02,339.03,0
2147483648,536870912,float,sum,-1,9477.9,226.58,339.87,0,9468.2,226.81,340.22,0
4294967296,1073741824,float,sum,-1,18957,226.57,339.85,0,18936,226.82,340.23,0
8,2,float,sum,-1,8.24,0.00,0.00,0,8.15,0.00,0.00,0
16,4,float,sum,-1,8.15,0.00,0.00,0,8.25,0.00,0.00,0
32,8,float,sum,-1,8.61,0.00,0.01,0,8.57,0.00,0.01,0
64,16,float,sum,-1,9.38,0.01,0.01,0,9.27,0.01,0.01,0
128,32,float,sum,-1,9.23,0.01,0.02,0,8.98,0.01,0.02,0
256,64,float,sum,-1,9.48,0.03,0.04,0,9.08,0.03,0.04,0
512,128,float,sum,-1,9.62,0.05,0.08,0,9.14,0.06,0.08,0
1024,256,float,sum,-1,9.55,0.11,0.16,0,9.13,0.11,0.17,0
2048,512,float,sum,-1,9.65,0.21,0.32,0,9.21,0.22,0.33,0
4096,1024,float,sum,-1,9.91,0.41,0.62,0,9.36,0.44,0.66,0
8192,2048,float,sum,-1,9.94,0.82,1.24,0,9.62,0.85,1.28,0
16384,4096,float,sum,-1,10.78,1.52,2.28,0,10.38,1.58,2.37,0
32768,8192,float,sum,-1,11.01,2.98,4.47,0,10.60,3.09,4.64,0
65536,16384,float,sum,-1,11.21,5.85,8.77,0,10.69,6.13,9.20,0
131072,32768,float,sum,-1,11.53,11.36,17.05,0,11.08,11.83,17.74,0
262144,65536,float,sum,-1,11.73,22.34,33.51,0,11.33,23.13,34.70,0
524288,131072,float,sum,-1,14.79,35.45,53.18,0,13.86,37.82,56.73,0
1048576,262144,float,sum,-1,18.57,56.48,84.72,0,18.61,56.35,84.52,0
2097152,524288,float,sum,-1,29.76,70.46,105.69,0,29.82,70.33,105.50,0
4194304,1048576,float,sum,-1,42.73,98.16,147.24,0,42.22,99.34,149.00,0
8388608,2097152,float,sum,-1,61.68,136.01,204.02,0,60.82,137.93,206.89,0
16777216,4194304,float,sum,-1,102.8,163.20,244.80,0,100.5,166.94,250.41,0
33554432,8388608,float,sum,-1,180.2,186.23,279.35,0,178.2,188.27,282.40,0
67108864,16777216,float,sum,-1,336.0,199.75,299.62,0,335.1,200.24,300.36,0
134217728,33554432,float,sum,-1,633.9,211.72,317.58,0,631.4,212.58,318.87,0
268435456,67108864,float,sum,-1,1224.2,219.28,328.92,0,1225.7,219.00,328.50,0
536870912,134217728,float,sum,-1,2408.8,222.88,334.31,0,2409.8,222.79,334.18,0
1073741824,268435456,float,sum,-1,4750.9,226.01,339.01,0,4754.2,225.85,338.78,0
2147483648,536870912,float,sum,-1,9476.4,226.61,339.92,0,9480.5,226.52,339.77,0
4294967296,1073741824,float,sum,-1,18956,226.58,339.87,0,18960,226.53,339.80,0
8,2,float,sum,-1,8.28,0.00,0.00,0,8.23,0.00,0.00,0
16,4,float,sum,-1,8.19,0.00,0.00,0,8.24,0.00,0.00,0
32,8,float,sum,-1,8.61,0.00,0.01,0,8.62,0.00,0.01,0
64,16,float,sum,-1,9.15,0.01,0.01,0,8.98,0.01,0.01,0
128,32,float,sum,-1,9.27,0.01,0.02,0,9.10,0.01,0.02,0
256,64,float,sum,-1,9.55,0.03,0.04,0,9.06,0.03,0.04,0
512,128,float,sum,-1,9.50,0.05,0.08,0,9.12,0.06,0.08,0
1024,256,float,sum,-1,9.75,0.11,0.16,0,9.08,0.11,0.17,0
2048,512,float,sum,-1,9.59,0.21,0.32,0,9.24,0.22,0.33,0
4096,1024,float,sum,-1,9.84,0.42,0.62,0,9.42,0.43,0.65,0
8192,2048,float,sum,-1,10.04,0.82,1.22,0,9.64,0.85,1.27,0
16384,4096,float,sum,-1,10.77,1.52,2.28,0,10.36,1.58,2.37,0
32768,8192,float,sum,-1,10.95,2.99,4.49,0,10.66,3.07,4.61,0
65536,16384,float,sum,-1,11.13,5.89,8.83,0,10.68,6.14,9.20,0
131072,32768,float,sum,-1,11.55,11.35,17.02,0,11.15,11.76,17.63,0
262144,65536,float,sum,-1,11.74,22.33,33.50,0,11.33,23.13,34.70,0
524288,131072,float,sum,-1,14.76,35.53,53.29,0,13.81,37.98,56.96,0
1048576,262144,float,sum,-1,18.52,56.61,84.92,0,18.65,56.22,84.33,0
2097152,524288,float,sum,-1,29.78,70.42,105.63,0,29.82,70.34,105.51,0
4194304,1048576,float,sum,-1,42.68,98.27,147.41,0,42.11,99.61,149.41,0
8388608,2097152,float,sum,-1,61.57,136.26,204.38,0,61.38,136.66,204.99,0
16777216,4194304,float,sum,-1,102.4,163.76,245.64,0,100.2,167.42,251.13,0
33554432,8388608,float,sum,-1,178.6,187.85,281.77,0,177.0,189.57,284.35,0
67108864,16777216,float,sum,-1,334.7,200.51,300.77,0,333.3,201.33,301.99,0
134217728,33554432,float,sum,-1,634.1,211.67,317.51,0,635.1,211.34,317.01,0
268435456,67108864,float,sum,-1,1226.7,218.82,328.24,0,1224.9,219.15,328.73,0
536870912,134217728,float,sum,-1,2413.8,222.42,333.62,0,2409.9,222.77,334.16,0
1073741824,268435456,float,sum,-1,4749.7,226.07,339.10,0,4752.5,225.93,338.90,0
2147483648,536870912,float,sum,-1,9473.6,226.68,340.02,0,9485.2,226.40,339.61,0
4294967296,1073741824,float,sum,-1,18975,226.35,339.52,0,18931,226.88,340.32,0
8,2,float,sum,-1,8.24,0.00,0.00,0,8.29,0.00,0.00,0
16,4,float,sum,-1,8.19,0.00,0.00,0,8.17,0.00,0.00,0
32,8,float,sum,-1,8.70,0.00,0.01,0,8.62,0.00,0.01,0
64,16,float,sum,-1,9.12,0.01,0.01,0,8.97,0.01,0.01,0
128,32,float,sum,-1,9.23,0.01,0.02,0,9.01,0.01,0.02,0
256,64,float,sum,-1,9.56,0.03,0.04,0,9.05,0.03,0.04,0
512,128,float,sum,-1,9.56,0.05,0.08,0,9.15,0.06,0.08,0
1024,256,float,sum,-1,9.56,0.11,0.16,0,9.10,0.11,0.17,0
2048,512,float,sum,-1,9.63,0.21,0.32,0,9.23,0.22,0.33,0
4096,1024,float,sum,-1,9.81,0.42,0.63,0,9.38,0.44,0.66,0
8192,2048,float,sum,-1,10.02,0.82,1.23,0,9.66,0.85,1.27,0
16384,4096,float,sum,-1,10.79,1.52,2.28,0,10.36,1.58,2.37,0
32768,8192,float,sum,-1,10.96,2.99,4.48,0,10.56,3.10,4.66,0
65536,16384,float,sum,-1,11.17,5.87,8.80,0,10.71,6.12,9.18,0
131072,32768,float,sum,-1,11.53,11.37,17.05,0,11.08,11.83,17.75,0
262144,65536,float,sum,-1,11.75,22.30,33.45,0,11.31,23.18,34.77,0
524288,131072,float,sum,-1,14.82,35.37,53.05,0,13.85,37.86,56.79,0
1048576,262144,float,sum,-1,18.62,56.33,84.49,0,18.66,56.18,84.27,0
2097152,524288,float,sum,-1,29.82,70.32,105.48,0,29.77,70.44,105.67,0
4194304,1048576,float,sum,-1,42.67,98.30,147.45,0,42.26,99.25,148.88,0
8388608,2097152,float,sum,-1,61.62,136.14,204.21,0,60.89,137.76,206.65,0
16777216,4194304,float,sum,-1,102.7,163.40,245.10,0,100.6,166.77,250.16,0
33554432,8388608,float,sum,-1,179.6,186.79,280.19,0,179.0,187.45,281.18,0
67108864,16777216,float,sum,-1,335.2,200.19,300.28,0,333.8,201.07,301.60,0
134217728,33554432,float,sum,-1,634.6,211.50,317.25,0,634.2,211.64,317.45,0
268435456,67108864,float,sum,-1,1227.5,218.69,328.04,0,1226.2,218.92,328.38,0
536870912,134217728,float,sum,-1,2405.0,223.23,334.85,0,2408.6,222.90,334.35,0
1073741824,268435456,float,sum,-1,4756.0,225.76,338.65,0,4747.6,226.16,339.25,0
2147483648,536870912,float,sum,-1,9464.3,226.90,340.36,0,9468.0,226.82,340.22,0
4294967296,1073741824,float,sum,-1,18977,226.32,339.49,0,18931,226.88,340.32,0
8,2,float,sum,-1,8.20,0.00,0.00,0,8.17,0.00,0.00,0
16,4,float,sum,-1,8.17,0.00,0.00,0,8.14,0.00,0.00,0
32,8,float,sum,-1,8.58,0.00,0.01,0,8.60,0.00,0.01,0
64,16,float,sum,-1,9.20,0.01,0.01,0,8.99,0.01,0.01,0
128,32,float,sum,-1,9.23,0.01,0.02,0,9.06,0.01,0.02,0
256,64,float,sum,-1,9.53,0.03,0.04,0,9.10,0.03,0.04,0
512,128,float,sum,-1,9.54,0.05,0.08,0,9.16,0.06,0.08,0
1024,256,float,sum,-1,9.58,0.11,0.16,0,9.19,0.11,0.17,0
2048,512,float,sum,-1,9.63,0.21,0.32,0,9.21,0.22,0.33,0
4096,1024,float,sum,-1,9.81,0.42,0.63,0,9.40,0.44,0.65,0
8192,2048,float,sum,-1,10.01,0.82,1.23,0,9.71,0.84,1.27,0
16384,4096,float,sum,-1,10.79,1.52,2.28,0,10.36,1.58,2.37,0
32768,8192,float,sum,-1,10.90,3.01,4.51,0,10.61,3.09,4.63,0
65536,16384,float,sum,-1,11.16,5.87,8.81,0,10.73,6.11,9.16,0
131072,32768,float,sum,-1,11.49,11.41,17.11,0,11.13,11.77,17.66,0
262144,65536,float,sum,-1,11.83,22.16,33.23,0,11.30,23.19,34.79,0
524288,131072,float,sum,-1,15.19,34.51,51.77,0,14.02,37.39,56.08,0
1048576,262144,float,sum,-1,18.65,56.23,84.34,0,18.68,56.14,84.22,0
2097152,524288,float,sum,-1,29.81,70.34,105.52,0,29.81,70.36,105.54,0
4194304,1048576,float,sum,-1,42.69,98.26,147.38,0,42.04,99.78,149.66,0
8388608,2097152,float,sum,-1,61.65,136.08,204.11,0,60.86,137.84,206.76,0
16777216,4194304,float,sum,-1,102.5,163.75,245.62,0,100.8,166.47,249.70,0
33554432,8388608,float,sum,-1,178.9,187.55,281.33,0,178.6,187.84,281.75,0
67108864,16777216,float,sum,-1,332.7,201.72,302.58,0,333.2,201.39,302.08,0
134217728,33554432,float,sum,-1,635.2,211.30,316.96,0,635.9,211.06,316.58,0
268435456,67108864,float,sum,-1,1228.0,218.60,327.90,0,1225.9,218.97,328.46,0
536870912,134217728,float,sum,-1,2412.0,222.58,333.87,0,2404.7,223.26,334.89,0
1073741824,268435456,float,sum,-1,4751.4,225.99,338.98,0,4752.0,225.96,338.94,0
2147483648,536870912,float,sum,-1,9471.8,226.72,340.09,0,9477.6,226.58,339.88,0
4294967296,1073741824,float,sum,-1,18967,226.44,339.66,0,18951,226.64,339.96,0
8,2,float,sum,-1,8.15,0.00,0.00,0,8.20,0.00,0.00,0
16,4,float,sum,-1,8.22,0.00,0.00,0,8.19,0.00,0.00,0
32,8,float,sum,-1,8.58,0.00,0.01,0,8.55,0.00,0.01,0
64,16,float,sum,-1,9.11,0.01,0.01,0,9.00,0.01,0.01,0
128,32,float,sum,-1,9.19,0.01,0.02,0,9.04,0.01,0.02,0
256,64,float,sum,-1,9.51,0.03,0.04,0,9.12,0.03,0.04,0
512,128,float,sum,-1,9.57,0.05,0.08,0,9.09,0.06,0.08,0
1024,256,float,sum,-1,9.60,0.11,0.16,0,9.08,0.11,0.17,0
2048,512,float,sum,-1,9.62,0.21,0.32,0,9.15,0.22,0.34,0
4096,1024,float,sum,-1,9.87,0.42,0.62,0,9.37,0.44,0.66,0
8192,2048,float,sum,-1,9.94,0.82,1.24,0,9.66,0.85,1.27,0
16384,4096,float,sum,-1,10.83,1.51,2.27,0,10.31,1.59,2.38,0
32768,8192,float,sum,-1,10.95,2.99,4.49,0,10.57,3.10,4.65,0
65536,16384,float,sum,-1,11.16,5.87,8.81,0,10.69,6.13,9.20,0
131072,32768,float,sum,-1,11.54,11.36,17.03,0,11.10,11.80,17.71,0
262144,65536,float,sum,-1,11.75,22.31,33.46,0,11.27,23.26,34.89,0
524288,131072,float,sum,-1,14.79,35.45,53.18,0,13.85,37.86,56.79,0
1048576,262144,float,sum,-1,18.59,56.42,84.63,0,18.56,56.51,84.77,0
2097152,524288,float,sum,-1,29.84,70.27,105.41,0,29.82,70.34,105.50,0
4194304,1048576,float,sum,-1,42.67,98.30,147.46,0,42.06,99.72,149.59,0
8388608,2097152,float,sum,-1,61.58,136.22,204.34,0,60.92,137.70,206.56,0
16777216,4194304,float,sum,-1,102.6,163.51,245.26,0,100.7,166.67,250.00,0
33554432,8388608,float,sum,-1,179.0,187.50,281.26,0,178.3,188.15,282.23,0
67108864,16777216,float,sum,-1,334.3,200.73,301.10,0,333.6,201.14,301.71,0
134217728,33554432,float,sum,-1,634.4,211.55,317.33,0,633.7,211.79,317.68,0
268435456,67108864,float,sum,-1,1229.0,218.42,327.63,0,1224.6,219.21,328.81,0
536870912,134217728,float,sum,-1,2407.7,222.98,334.47,0,2407.9,222.96,334.44,0
1073741824,268435456,float,sum,-1,4749.9,226.05,339.08,0,4753.8,225.87,338.81,0
2147483648,536870912,float,sum,-1,9485.8,226.39,339.58,0,9481.6,226.49,339.73,0
4294967296,1073741824,float,sum,-1,18976,226.34,339.51,0,18926,226.94,340.41,0
8,2,float,sum,-1,8.24,0.00,0.00,0,8.19,0.00,0.00,0
16,4,float,sum,-1,8.16,0.00,0.00,0,8.19,0.00,0.00,0
32,8,float,sum,-1,8.60,0.00,0.01,0,8.59,0.00,0.01,0
64,16,float,sum,-1,9.10,0.01,0.01,0,9.04,0.01,0.01,0
128,32,float,sum,-1,9.21,0.01,0.02,0,9.09,0.01,0.02,0
256,64,float,sum,-1,9.52,0.03,0.04,0,9.07,0.03,0.04,0
512,128,float,sum,-1,9.56,0.05,0.08,0,9.08,0.06,0.08,0
1024,256,float,sum,-1,9.59,0.11,0.16,0,9.09,0.11,0.17,0
2048,512,float,sum,-1,9.61,0.21,0.32,0,9.27,0.22,0.33,0
4096,1024,float,sum,-1,9.80,0.42,0.63,0,9.37,0.44,0.66,0
8192,2048,float,sum,-1,10.02,0.82,1.23,0,9.60,0.85,1.28,0
16384,4096,float,sum,-1,10.81,1.52,2.27,0,10.34,1.58,2.38,0
32768,8192,float,sum,-1,10.99,2.98,4.47,0,10.56,3.10,4.65,0
65536,16384,float,sum,-1,11.16,5.87,8.81,0,10.65,6.15,9.23,0
131072,32768,float,sum,-1,11.53,11.37,17.05,0,11.15,11.76,17.64,0
262144,65536,float,sum,-1,11.83,22.16,33.24,0,11.28,23.25,34.87,0
524288,131072,float,sum,-1,14.76,35.51,53.26,0,13.83,37.90,56.85,0
1048576,262144,float,sum,-1,18.55,56.54,84.81,0,18.51,56.65,84.98,0
2097152,524288,float,sum,-1,29.78,70.43,105.65,0,29.95,70.01,105.02,0
4194304,1048576,float,sum,-1,42.53,98.63,147.94,0,42.53,98.61,147.92,0
8388608,2097152,float,sum,-1,61.77,135.81,203.72,0,61.00,137.53,206.29,0
16777216,4194304,float,sum,-1,102.3,163.97,245.95,0,100.1,167.59,251.38,0
33554432,8388608,float,sum,-1,178.9,187.52,281.29,0,178.2,188.26,282.39,0
67108864,16777216,float,sum,-1,333.8,201.07,301.61,0,333.7,201.12,301.68,0
134217728,33554432,float,sum,-1,632.6,212.17,318.26,0,634.0,211.70,317.55,0
268435456,67108864,float,sum,-1,1227.7,218.65,327.97,0,1225.8,218.99,328.48,0
536870912,134217728,float,sum,-1,2407.8,222.97,334.46,0,2410.8,222.70,334.04,0
1073741824,268435456,float,sum,-1,4761.3,225.51,338.27,0,4750.8,226.01,339.02,0
2147483648,536870912,float,sum,-1,9475.6,226.63,339.95,0,9474.1,226.67,340.00,0
4294967296,1073741824,float,sum,-1,18957,226.56,339.84,0,18937,226.80,340.20,0
