size,count,type,redop,root,time,algbw,busbw,#wrong,time,algbw,busbw,#wrong
32,8,float,sum,-1,8.53,0.00,0.01,0,8.52,0.00,0.01,0
64,16,float,sum,-1,9.16,0.01,0.01,0,9.14,0.01,0.01,0
128,32,float,sum,-1,9.20,0.01,0.02,0,9.13,0.01,0.02,0
256,64,float,sum,-1,9.71,0.03,0.04,0,9.21,0.03,0.04,0
512,128,float,sum,-1,9.63,0.05,0.08,0,9.18,0.06,0.08,0
1024,256,float,sum,-1,9.62,0.11,0.16,0,9.31,0.11,0.16,0
2048,512,float,sum,-1,9.65,0.21,0.32,0,9.37,0.22,0.33,0
4096,1024,float,sum,-1,9.81,0.42,0.63,0,9.47,0.43,0.65,0
8192,2048,float,sum,-1,10.10,0.81,1.22,0,9.80,0.84,1.25,0
16384,4096,float,sum,-1,10.97,1.49,2.24,0,10.51,1.56,2.34,0
32768,8192,float,sum,-1,11.14,2.94,4.41,0,10.73,3.05,4.58,0
65536,16384,float,sum,-1,11.34,5.78,8.67,0,10.82,6.06,9.09,0
131072,32768,float,sum,-1,11.64,11.26,16.89,0,11.18,11.72,17.58,0
262144,65536,float,sum,-1,11.91,22.01,33.01,0,11.43,22.93,34.40,0
524288,131072,float,sum,-1,14.91,35.15,52.73,0,13.91,37.68,56.52,0
1048576,262144,float,sum,-1,18.91,55.47,83.20,0,18.64,56.25,84.38,0
2097152,524288,float,sum,-1,30.07,69.75,104.62,0,29.89,70.16,105.24,0
4194304,1048576,float,sum,-1,42.79,98.03,147.04,0,42.29,99.19,148.78,0
8388608,2097152,float,sum,-1,61.92,135.47,203.20,0,60.92,137.69,206.53,0
16777216,4194304,float,sum,-1,107.5,156.01,234.01,0,100.3,167.29,250.93,0
33554432,8388608,float,sum,-1,188.0,178.44,267.67,0,178.1,188.43,282.65,0
67108864,16777216,float,sum,-1,353.2,190.01,285.02,0,336.3,199.53,299.29,0
134217728,33554432,float,sum,-1,694.1,193.38,290.07,0,632.2,212.32,318.47,0
268435456,67108864,float,sum,-1,1344.2,199.69,299.54,0,1221.7,219.72,329.58,0
536870912,134217728,float,sum,-1,2663.1,201.60,302.40,0,2404.1,223.31,334.97,0
1073741824,268435456,float,sum,-1,5309.9,202.22,303.32,0,4746.9,226.20,339.30,0
2147483648,536870912,float,sum,-1,10618,202.24,303.36,0,9460.9,226.98,340.48,0
4294967296,1073741824,float,sum,-1,21016,204.37,306.55,0,18941,226.76,340.13,0
8,2,float,sum,-1,8.11,0.00,0.00,0,8.12,0.00,0.00,0
16,4,float,sum,-1,8.17,0.00,0.00,0,8.06,0.00,0.00,0
32,8,float,sum,-1,8.52,0.00,0.01,0,8.62,0.00,0.01,0
64,16,float,sum,-1,9.15,0.01,0.01,0,9.10,0.01,0.01,0
128,32,float,sum,-1,9.15,0.01,0.02,0,9.13,0.01,0.02,0
256,64,float,sum,-1,9.54,0.03,0.04,0,9.17,0.03,0.04,0
512,128,float,sum,-1,9.65,0.05,0.08,0,9.21,0.06,0.08,0
1024,256,float,sum,-1,9.63,0.11,0.16,0,9.26,0.11,0.17,0
2048,512,float,sum,-1,9.68,0.21,0.32,0,9.37,0.22,0.33,0
4096,1024,float,sum,-1,9.88,0.41,0.62,0,9.43,0.43,0.65,0
8192,2048,float,sum,-1,10.17,0.81,1.21,0,9.85,0.83,1.25,0
16384,4096,float,sum,-1,10.89,1.50,2.26,0,10.53,1.56,2.33,0
32768,8192,float,sum,-1,11.08,2.96,4.43,0,10.80,3.03,4.55,0
65536,16384,float,sum,-1,11.25,5.82,8.74,0,10.82,6.06,9.09,0
131072,32768,float,sum,-1,11.59,11.31,16.96,0,11.22,11.68,17.53,0
262144,65536,float,sum,-1,11.89,22.04,33.06,0,11.42,22.96,34.45,0
524288,131072,float,sum,-1,14.89,35.22,52.83,0,13.91,37.70,56.55,0
1048576,262144,float,sum,-1,18.77,55.86,83.80,0,18.69,56.11,84.17,0
2097152,524288,float,sum,-1,30.10,69.66,104.50,0,29.95,70.02,105.04,0
4194304,1048576,float,sum,-1,42.76,98.09,147.14,0,42.14,99.53,149.29,0
8388608,2097152,float,sum,-1,62.03,135.23,202.85,0,60.84,137.88,206.81,0
16777216,4194304,float,sum,-1,107.2,156.54,234.81,0,99.87,167.99,251.99,0
33554432,8388608,float,sum,-1,189.1,177.41,266.11,0,177.1,189.46,284.19,0
67108864,16777216,float,sum,-1,347.9,192.90,289.35,0,332.1,202.05,303.07,0
134217728,33554432,float,sum,-1,670.3,200.25,300.38,0,632.0,212.36,318.53,0
268435456,67108864,float,sum,-1,1347.9,199.15,298.73,0,1222.3,219.62,329.42,0
536870912,134217728,float,sum,-1,2660.7,201.78,302.66,0,2400.3,223.67,335.50,0
1073741824,268435456,float,sum,-1,5297.8,202.68,304.02,0,4754.0,225.86,338.79,0
2147483648,536870912,float,sum,-1,10545,203.65,305.47,0,9479.0,226.55,339.83,0
4294967296,1073741824,float,sum,-1,21049,204.04,306.06,0,18934,226.84,340.25,0
8,2,float,sum,-1,8.13,0.00,0.00,0,8.10,0.00,0.00,0
16,4,float,sum,-1,8.14,0.00,0.00,0,8.14,0.00,0.00,0
32,8,float,sum,-1,8.60,0.00,0.01,0,8.55,0.00,0.01,0
64,16,float,sum,-1,9.15,0.01,0.01,0,9.09,0.01,0.01,0
128,32,float,sum,-1,9.22,0.01,0.02,0,9.18,0.01,0.02,0
256,64,float,sum,-1,9.62,0.03,0.04,0,9.21,0.03,0.04,0
512,128,float,sum,-1,9.63,0.05,0.08,0,9.18,0.06,0.08,0
1024,256,float,sum,-1,9.60,0.11,0.16,0,9.24,0.11,0.17,0
2048,512,float,sum,-1,9.69,0.21,0.32,0,9.37,0.22,0.33,0
4096,1024,float,sum,-1,9.84,0.42,0.62,0,9.49,0.43,0.65,0
8192,2048,float,sum,-1,10.11,0.81,1.22,0,9.85,0.83,1.25,0
16384,4096,float,sum,-1,10.94,1.50,2.25,0,10.48,1.56,2.34,0
32768,8192,float,sum,-1,11.12,2.95,4.42,0,10.76,3.04,4.57,0
65536,16384,float,sum,-1,11.28,5.81,8.71,0,10.83,6.05,9.08,0
131072,32768,float,sum,-1,11.66,11.24,16.86,0,11.26,11.64,17.45,0
262144,65536,float,sum,-1,11.91,22.01,33.01,0,11.38,23.03,34.55,0
524288,131072,float,sum,-1,14.92,35.15,52.72,0,13.91,37.70,56.56,0
1048576,262144,float,sum,-1,18.81,55.74,83.61,0,18.71,56.06,84.09,0
2097152,524288,float,sum,-1,29.98,69.96,104.94,0,29.91,70.12,105.18,0
4194304,1048576,float,sum,-1,42.69,98.25,147.38,0,42.19,99.41,149.12,0
8388608,2097152,float,sum,-1,61.63,136.10,204.15,0,60.93,137.67,206.51,0
16777216,4194304,float,sum,-1,106.6,157.38,236.07,0,100.6,166.74,250.11,0
33554432,8388608,float,sum,-1,190.2,176.39,264.59,0,178.6,187.82,281.74,0
67108864,16777216,float,sum,-1,349.9,191.78,287.67,0,331.1,202.65,303.98,0
134217728,33554432,float,sum,-1,677.1,198.23,297.34,0,633.0,212.05,318.07,0
268435456,67108864,float,sum,-1,1343.9,199.74,299.60,0,1223.2,219.45,329.17,0
536870912,134217728,float,sum,-1,2646.5,202.86,304.29,0,2400.1,223.69,335.53,0
1073741824,268435456,float,sum,-1,5334.2,201.29,301.94,0,4744.2,226.33,339.49,0
2147483648,536870912,float,sum,-1,10499,204.53,306.80,0,9466.0,226.86,340.29,0
4294967296,1073741824,float,sum,-1,21044,204.10,306.15,0,18923,226.97,340.46,0
8,2,float,sum,-1,8.16,0.00,0.00,0,8.11,0.00,0.00,0
16,4,float,sum,-1,8.09,0.00,0.00,0,8.16,0.00,0.00,0
32,8,float,sum,-1,8.54,0.00,0.01,0,8.61,0.00,0.01,0
64,16,float,sum,-1,9.18,0.01,0.01,0,9.11,0.01,0.01,0
128,32,float,sum,-1,9.25,0.01,0.02,0,9.12,0.01,0.02,0
256,64,float,sum,-1,9.56,0.03,0.04,0,9.10,0.03,0.04,0
512,128,float,sum,-1,9.73,0.05,0.08,0,9.18,0.06,0.08,0
1024,256,float,sum,-1,9.58,0.11,0.16,0,9.24,0.11,0.17,0
2048,512,float,sum,-1,9.70,0.21,0.32,0,9.29,0.22,0.33,0
4096,1024,float,sum,-1,9.88,0.41,0.62,0,9.41,0.44,0.65,0
8192,2048,float,sum,-1,10.11,0.81,1.22,0,9.83,0.83,1.25,0
16384,4096,float,sum,-1,10.92,1.50,2.25,0,10.56,1.55,2.33,0
32768,8192,float,sum,-1,11.05,2.97,4.45,0,11.05,2.97,4.45,0
65536,16384,float,sum,-1,11.28,5.81,8.71,0,10.83,6.05,9.07,0
131072,32768,float,sum,-1,11.61,11.29,16.93,0,11.17,11.74,17.61,0
262144,65536,float,sum,-1,11.88,22.07,33.11,0,11.48,22.84,34.25,0
524288,131072,float,sum,-1,15.01,34.92,52.38,0,13.92,37.67,56.50,0
1048576,262144,float,sum,-1,18.80,55.77,83.65,0,18.65,56.23,84.34,0
2097152,524288,float,sum,-1,29.98,69.96,104.94,0,29.95,70.02,105.03,0
4194304,1048576,float,sum,-1,42.62,98.40,147.60,0,42.16,99.50,149.24,0
8388608,2097152,float,sum,-1,61.73,135.90,203.85,0,61.06,137.39,206.08,0
16777216,4194304,float,sum,-1,107.1,156.62,234.92,0,100.9,166.33,249.49,0
33554432,8388608,float,sum,-1,188.7,177.80,266.70,0,177.6,188.96,283.44,0
67108864,16777216,float,sum,-1,350.1,191.71,287.56,0,335.4,200.07,300.11,0
134217728,33554432,float,sum,-1,668.4,200.79,301.19,0,631.0,212.69,319.04,0
268435456,67108864,float,sum,-1,1344.2,199.70,299.54,0,1222.3,219.61,329.42,0
536870912,134217728,float,sum,-1,2661.9,201.68,302.53,0,2404.1,223.31,334.97,0
1073741824,268435456,float,sum,-1,5299.4,202.62,303.92,0,4751.0,226.00,339.00,0
2147483648,536870912,float,sum,-1,10532,203.90,305.84,0,9474.8,226.65,339.98,0
4294967296,1073741824,float,sum,-1,21090,203.65,305.47,0,18934,226.84,340.27,0
8,2,float,sum,-1,8.19,0.00,0.00,0,8.13,0.00,0.00,0
16,4,float,sum,-1,8.12,0.00,0.00,0,8.08,0.00,0.00,0
32,8,float,sum,-1,8.58,0.00,0.01,0,8.58,0.00,0.01,0
64,16,float,sum,-1,9.21,0.01,0.01,0,9.05,0.01,0.01,0
128,32,float,sum,-1,9.14,0.01,0.02,0,9.10,0.01,0.02,0
256,64,float,sum,-1,9.58,0.03,0.04,0,9.19,0.03,0.04,0
512,128,float,sum,-1,9.60,0.05,0.08,0,9.24,0.06,0.08,0
1024,256,float,sum,-1,9.62,0.11,0.16,0,9.31,0.11,0.17,0
2048,512,float,sum,-1,9.70,0.21,0.32,0,9.29,0.22,0.33,0
4096,1024,float,sum,-1,9.84,0.42,0.62,0,9.46,0.43,0.65,0
8192,2048,float,sum,-1,10.16,0.81,1.21,0,9.86,0.83,1.25,0
16384,4096,float,sum,-1,10.93,1.50,2.25,0,10.51,1.56,2.34,0
32768,8192,float,sum,-1,11.04,2.97,4.45,0,10.73,3.05,4.58,0
65536,16384,float,sum,-1,11.29,5.80,8.70,0,10.87,6.03,9.04,0
131072,32768,float,sum,-1,11.67,11.23,16.85,0,11.25,11.65,17.48,0
262144,65536,float,sum,-1,11.96,21.93,32.89,0,11.48,22.84,34.25,0
524288,131072,float,sum,-1,14.97,35.03,52.55,0,13.97,37.52,56.27,0
1048576,262144,float,sum,-1,18.88,55.55,83.32,0,18.71,56.05,84.08,0
2097152,524288,float,sum,-1,30.11,69.66,104.48,0,29.96,69.99,104.99,0
4194304,1048576,float,sum,-1,42.72,98.19,147.28,0,42.63,98.39,147.59,0
8388608,2097152,float,sum,-1,61.93,135.45,203.17,0,60.93,137.68,206.51,0
16777216,4194304,float,sum,-1,107.7,155.84,233.76,0,100.2,167.38,251.06,0
33554432,8388608,float,sum,-1,189.5,177.04,265.56,0,178.2,188.26,282.39,0
67108864,16777216,float,sum,-1,358.5,187.19,280.79,0,334.5,200.64,300.96,0
134217728,33554432,float,sum,-1,673.1,199.39,299.09,0,632.6,212.17,318.25,0
268435456,67108864,float,sum,-1,1369.0,196.08,294.12,0,1222.4,219.59,329.39,0
536870912,134217728,float,sum,-1,2660.7,201.77,302.66,0,2401.3,223.57,335.36,0
1073741824,268435456,float,sum,-1,5289.1,203.01,304.52,0,4742.7,226.40,339.60,0
2147483648,536870912,float,sum,-1,10547,203.61,305.41,0,9466.2,226.86,340.29,0
4294967296,1073741824,float,sum,-1,20986,204.65,306.98,0,18962,226.50,339.76,0
8,2,float,sum,-1,8.11,0.00,0.00,0,8.13,0.00,0.00,0
16,4,float,sum,-1,8.10,0.00,0.00,0,8.11,0.00,0.00,0
32,8,float,sum,-1,8.53,0.00,0.01,0,8.61,0.00,0.01,0
64,16,float,sum,-1,9.14,0.01,0.01,0,9.07,0.01,0.01,0
128,32,float,sum,-1,9.21,0.01,0.02,0,9.18,0.01,0.02,0
256,64,float,sum,-1,9.65,0.03,0.04,0,9.14,0.03,0.04,0
512,128,float,sum,-1,9.65,0.05,0.08,0,9.21,0.06,0.08,0
1024,256,float,sum,-1,9.64,0.11,0.16,0,9.25,0.11,0.17,0
2048,512,float,sum,-1,9.69,0.21,0.32,0,9.30,0.22,0.33,0
4096,1024,float,sum,-1,9.93,0.41,0.62,0,9.46,0.43,0.65,0
8192,2048,float,sum,-1,10.12,0.81,1.21,0,9.77,0.84,1.26,0
16384,4096,float,sum,-1,10.94,1.50,2.25,0,10.42,1.57,2.36,0
32768,8192,float,sum,-1,11.09,2.95,4.43,0,10.81,3.03,4.55,0
65536,16384,float,sum,-1,11.25,5.82,8.74,0,11.28,5.81,8.71,0
131072,32768,float,sum,-1,12.21,10.73,16.10,0,11.24,11.66,17.49,0
262144,65536,float,sum,-1,11.89,22.05,33.08,0,11.45,22.89,34.34,0
524288,131072,float,sum,-1,14.99,34.97,52.46,0,13.94,37.62,56.43,0
1048576,262144,float,sum,-1,18.87,55.57,83.36,0,18.77,55.87,83.80,0
2097152,524288,float,sum,-1,29.99,69.92,104.88,0,29.88,70.18,105.26,0
4194304,1048576,float,sum,-1,42.76,98.09,147.14,0,42.19,99.42,149.13,0
8388608,2097152,float,sum,-1,61.86,135.61,203.42,0,60.99,137.55,206.33,0
16777216,4194304,float,sum,-1,107.2,156.43,234.65,0,100.4,167.08,250.63,0
33554432,8388608,float,sum,-1,190.0,176.60,264.91,0,178.1,188.37,282.55,0
67108864,16777216,float,sum,-1,350.6,191.40,287.10,0,335.3,200.14,300.21,0
134217728,33554432,float,sum,-1,674.0,199.14,298.70,0,632.0,212.36,318.55,0
268435456,67108864,float,sum,-1,1317.4,203.76,305.64,0,1221.4,219.77,329.66,0
536870912,134217728,float,sum,-1,2655.0,202.21,303.31,0,2405.5,223.19,334.78,0
1073741824,268435456,float,sum,-1,5299.1,202.63,303.94,0,4745.6,226.26,339.39,0
2147483648,536870912,float,sum,-1,10535,203.84,305.76,0,9468.5,226.80,340.21,0
4294967296,1073741824,float,sum,-1,21082,203.73,305.59,0,18918,227.03,340.55,0
8,2,float,sum,-1,8.11,0.00,0.00,0,8.14,0.00,0.00,0
16,4,float,sum,-1,8.10,0.00,0.00,0,8.08,0.00,0.00,0
32,8,float,sum,-1,8.51,0.00,0.01,0,8.47,0.00,0.01,0
64,16,float,sum,-1,9.17,0.01,0.01,0,9.09,0.01,0.01,0
128,32,float,sum,-1,9.22,0.01,0.02,0,9.11,0.01,0.02,0
256,64,float,sum,-1,9.61,0.03,0.04,0,9.14,0.03,0.04,0
512,128,float,sum,-1,9.65,0.05,0.08,0,9.17,0.06,0.08,0
1024,256,float,sum,-1,9.59,0.11,0.16,0,9.26,0.11,0.17,0
2048,512,float,sum,-1,9.72,0.21,0.32,0,9.28,0.22,0.33,0
4096,1024,float,sum,-1,9.89,0.41,0.62,0,9.63,0.43,0.64,0
8192,2048,float,sum,-1,10.12,0.81,1.21,0,9.77,0.84,1.26,0
16384,4096,float,sum,-1,10.95,1.50,2.25,0,10.47,1.56,2.35,0
32768,8192,float,sum,-1,11.04,2.97,4.45,0,10.73,3.05,4.58,0
65536,16384,float,sum,-1,11.26,5.82,8.73,0,10.85,6.04,9.06,0
131072,32768,float,sum,-1,11.70,11.21,16.81,0,11.22,11.68,17.52,0
262144,65536,float,sum,-1,11.83,22.16,33.24,0,11.42,22.95,34.42,0
524288,131072,float,sum,-1,14.95,35.07,52.60,0,13.91,37.68,56.52,0
1048576,262144,float,sum,-1,18.81,55.75,83.62,0,19.28,54.38,81.57,0
2097152,524288,float,sum,-1,29.87,70.22,105.33,0,29.84,70.27,105.40,0
4194304,1048576,float,sum,-1,42.62,98.41,147.62,0,42.20,99.39,149.08,0
8388608,2097152,float,sum,-1,61.63,136.11,204.16,0,61.11,137.27,205.90,0
16777216,4194304,float,sum,-1,106.4,157.62,236.43,0,100.5,166.99,250.49,0
33554432,8388608,float,sum,-1,187.9,178.59,267.88,0,177.8,188.76,283.14,0
67108864,16777216,float,sum,-1,357.6,187.66,281.50,0,333.5,201.25,301.87,0
134217728,33554432,float,sum,-1,669.1,200.59,300.88,0,633.3,211.94,317.91,0
268435456,67108864,float,sum,-1,1340.5,200.25,300.37,0,1223.9,219.33,329.00,0
536870912,134217728,float,sum,-1,2657.2,202.04,303.06,0,2405.6,223.17,334.76,0
1073741824,268435456,float,sum,-1,5290.1,202.97,304.46,0,4740.5,226.50,339.76,0
2147483648,536870912,float,sum,-1,10539,203.76,305.64,0,9472.7,226.70,340.05,0
4294967296,1073741824,float,sum,-1,21052,204.02,306.03,0,18938,226.79,340.19,0
8,2,float,sum,-1,8.23,0.00,0.00,0,8.11,0.00,0.00,0
16,4,float,sum,-1,8.14,0.00,0.00,0,8.12,0.00,0.00,0
32,8,float,sum,-1,8.58,0.00,0.01,0,8.52,0.00,0.01,0
64,16,float,sum,-1,9.19,0.01,0.01,0,9.10,0.01,0.01,0
128,32,float,sum,-1,9.16,0.01,0.02,0,9.17,0.01,0.02,0
256,64,float,sum,-1,9.59,0.03,0.04,0,9.14,0.03,0.04,0
512,128,float,sum,-1,9.72,0.05,0.08,0,9.22,0.06,0.08,0
1024,256,float,sum,-1,9.63,0.11,0.16,0,9.29,0.11,0.17,0
2048,512,float,sum,-1,9.69,0.21,0.32,0,9.30,0.22,0.33,0
4096,1024,float,sum,-1,9.79,0.42,0.63,0,9.43,0.43,0.65,0
8192,2048,float,sum,-1,10.21,0.80,1.20,0,9.75,0.84,1.26,0
16384,4096,float,sum,-1,10.92,1.50,2.25,0,10.55,1.55,2.33,0
32768,8192,float,sum,-1,11.08,2.96,4.44,0,10.74,3.05,4.58,0
65536,16384,float,sum,-1,11.29,5.81,8.71,0,10.80,6.07,9.10,0
131072,32768,float,sum,-1,11.63,11.27,16.90,0,11.22,11.68,17.52,0
262144,65536,float,sum,-1,11.87,22.08,33.12,0,11.32,23.15,34.73,0
524288,131072,float,sum,-1,14.94,35.09,52.63,0,13.99,37.47,56.21,0
1048576,262144,float,sum,-1,18.78,55.84,83.77,0,18.70,56.08,84.11,0
2097152,524288,float,sum,-1,29.97,69.98,104.97,0,29.86,70.24,105.36,0
4194304,1048576,float,sum,-1,42.75,98.11,147.16,0,42.18,99.44,149.16,0
8388608,2097152,float,sum,-1,61.64,136.10,204.15,0,61.11,137.27,205.91,0
16777216,4194304,float,sum,-1,107.0,156.78,235.17,0,100.6,166.76,250.13,0
33554432,8388608,float,sum,-1,190.3,176.31,264.46,0,177.9,188.58,282.88,0
67108864,16777216,float,sum,-1,351.7,190.80,286.20,0,334.5,200.63,300.95,0
134217728,33554432,float,sum,-1,695.2,193.05,289.58,0,631.3,212.59,318.89,0
268435456,67108864,float,sum,-1,1325.9,202.46,303.69,0,1223.0,219.49,329.24,0
536870912,134217728,float,sum,-1,2651.4,202.48,303.72,0,2402.3,223.48,335.22,0
1073741824,268435456,float,sum,-1,5308.2,202.28,303.42,0,4739.0,226.57,339.86,0
2147483648,536870912,float,sum,-1,10530,203.94,305.91,0,9482.8,226.46,339.69,0
4294967296,1073741824,float,sum,-1,21041,204.12,306.18,0,18931,226.87,340.30,0
8,2,float,sum,-1,8.16,0.00,0.00,0,8.12,0.00,0.00,0
16,4,float,sum,-1,8.24,0.00,0.00,0,8.09,0.00,0.00,0
32,8,float,sum,-1,8.59,0.00,0.01,0,8.61,0.00,0.01,0
64,16,float,sum,-1,9.19,0.01,0.01,0,9.08,0.01,0.01,0
128,32,float,sum,-1,9.24,0.01,0.02,0,9.18,0.01,0.02,0
256,64,float,sum,-1,9.59,0.03,0.04,0,9.14,0.03,0.04,0
512,128,float,sum,-1,9.60,0.05,0.08,0,9.19,0.06,0.08,0
1024,256,float,sum,-1,9.64,0.11,0.16,0,9.19,0.11,0.17,0
2048,512,float,sum,-1,9.72,0.21,0.32,0,9.34,0.22,0.33,0
4096,1024,float,sum,-1,9.89,0.41,0.62,0,9.47,0.43,0.65,0
8192,2048,float,sum,-1,10.12,0.81,1.21,0,9.81,0.83,1.25,0
16384,4096,float,sum,-1,10.93,1.50,2.25,0,10.51,1.56,2.34,0
32768,8192,float,sum,-1,11.06,2.96,4.44,0,10.78,3.04,4.56,0
65536,16384,float,sum,-1,11.27,5.81,8.72,0,10.89,6.02,9.03,0
131072,32768,float,sum,-1,11.57,11.33,16.99,0,11.21,11.69,17.53,0
262144,65536,float,sum,-1,11.86,22.10,33.15,0,11.48,22.83,34.24,0
524288,131072,float,sum,-1,14.92,35.13,52.70,0,13.91,37.69,56.54,0
1048576,262144,float,sum,-1,18.83,55.69,83.53,0,18.82,55.71,83.56,0
2097152,524288,float,sum,-1,29.94,70.06,105.08,0,29.97,69.99,104.98,0
4194304,1048576,float,sum,-1,42.77,98.08,147.11,0,42.22,99.33,149.00,0
8388608,2097152,float,sum,-1,61.66,136.04,204.07,0,60.85,137.86,206.79,0
16777216,4194304,float,sum,-1,106.6,157.45,236.17,0,101.1,165.93,248.90,0
33554432,8388608,float,sum,-1,187.5,178.98,268.47,0,178.4,188.10,282.14,0
67108864,16777216,float,sum,-1,350.4,191.52,287.28,0,333.2,201.41,302.11,0
134217728,33554432,float,sum,-1,694.9,193.15,289.72,0,631.5,212.53,318.80,0
268435456,67108864,float,sum,-1,1349.5,198.92,298.38,0,1226.2,218.92,328.38,0
536870912,134217728,float,sum,-1,2654.4,202.26,303.39,0,2402.3,223.48,335.22,0
1073741824,268435456,float,sum,-1,5312.1,202.13,303.20,0,4753.8,225.87,338.80,0
2147483648,536870912,float,sum,-1,10512,204.30,306.45,0,9479.8,226.53,339.80,0
4294967296,1073741824,float,sum,-1,21020,204.33,306.49,0,18942,226.74,340.12,0
