size,count,type,redop,root,time,algbw,busbw,#wrong,time,algbw,busbw,#wrong
4294967296,1073741824,float,sum,-1,108212,39.69,74.42,0,108075,39.74,74.51,0
8,2,float,sum,-1,23.48,0.00,0.00,0,22.67,0.00,0.00,0
16,4,float,sum,-1,22.42,0.00,0.00,0,22.51,0.00,0.00,0
32,8,float,sum,-1,23.04,0.00,0.00,0,22.82,0.00,0.00,0
64,16,float,sum,-1,26.11,0.00,0.00,0,25.82,0.00,0.00,0
128,32,float,sum,-1,26.14,0.00,0.01,0,25.56,0.01,0.01,0
256,64,float,sum,-1,26.41,0.01,0.02,0,25.91,0.01,0.02,0
512,128,float,sum,-1,27.10,0.02,0.04,0,26.61,0.02,0.04,0
1024,256,float,sum,-1,27.96,0.04,0.07,0,27.89,0.04,0.07,0
2048,512,float,sum,-1,29.61,0.07,0.13,0,29.63,0.07,0.13,0
4096,1024,float,sum,-1,55.90,0.07,0.14,0,55.08,0.07,0.14,0
8192,2048,float,sum,-1,57.13,0.14,0.27,0,55.19,0.15,0.28,0
16384,4096,float,sum,-1,57.12,0.29,0.54,0,55.81,0.29,0.55,0
32768,8192,float,sum,-1,61.79,0.53,0.99,0,60.71,0.54,1.01,0
65536,16384,float,sum,-1,66.90,0.98,1.84,0,65.84,1.00,1.87,0
131072,32768,float,sum,-1,132.2,0.99,1.86,0,131.4,1.00,1.87,0
262144,65536,float,sum,-1,137.4,1.91,3.58,0,137.8,1.90,3.57,0
524288,131072,float,sum,-1,237.3,2.21,4.14,0,237.5,2.21,4.14,0
1048576,262144,float,sum,-1,440.1,2.38,4.47,0,434.8,2.41,4.52,0
2097152,524288,float,sum,-1,235.1,8.92,16.72,0,231.1,9.08,17.02,0
4194304,1048576,float,sum,-1,368.3,11.39,21.35,0,376.9,11.13,20.87,0
8388608,2097152,float,sum,-1,654.0,12.83,24.05,0,626.4,13.39,25.11,0
16777216,4194304,float,sum,-1,1412.4,11.88,22.27,0,1398.1,12.00,22.50,0
33554432,8388608,float,sum,-1,1463.1,22.93,43.00,0,1462.7,22.94,43.01,0
67108864,16777216,float,sum,-1,1644.8,40.80,76.50,0,1644.7,40.80,76.50,0
134217728,33554432,float,sum,-1,3219.0,41.70,78.18,0,3206.7,41.85,78.48,0
268435456,67108864,float,sum,-1,6420.8,41.81,78.39,0,6416.7,41.83,78.44,0
536870912,134217728,float,sum,-1,13309,40.34,75.64,0,13257,40.50,75.93,0
1073741824,268435456,float,sum,-1,26742,40.15,75.28,0,26832,40.02,75.03,0
2147483648,536870912,float,sum,-1,54125,39.68,74.39,0,54070,39.72,74.47,0
4294967296,1073741824,float,sum,-1,108090,39.74,74.50,0,108148,39.71,74.46,0
8,2,float,sum,-1,23.56,0.00,0.00,0,22.64,0.00,0.00,0
16,4,float,sum,-1,22.50,0.00,0.00,0,22.43,0.00,0.00,0
32,8,float,sum,-1,22.64,0.00,0.00,0,22.75,0.00,0.00,0
64,16,float,sum,-1,25.61,0.00,0.00,0,25.55,0.00,0.00,0
128,32,float,sum,-1,25.89,0.00,0.01,0,25.42,0.01,0.01,0
256,64,float,sum,-1,26.29,0.01,0.02,0,26.04,0.01,0.02,0
512,128,float,sum,-1,27.32,0.02,0.04,0,26.80,0.02,0.04,0
1024,256,float,sum,-1,28.24,0.04,0.07,0,27.62,0.04,0.07,0
2048,512,float,sum,-1,29.92,0.07,0.13,0,29.31,0.07,0.13,0
4096,1024,float,sum,-1,55.74,0.07,0.14,0,55.00,0.07,0.14,0
8192,2048,float,sum,-1,56.97,0.14,0.27,0,55.94,0.15,0.27,0
16384,4096,float,sum,-1,57.12,0.29,0.54,0,55.88,0.29,0.55,0
32768,8192,float,sum,-1,61.48,0.53,1.00,0,60.66,0.54,1.01,0
65536,16384,float,sum,-1,67.22,0.97,1.83,0,65.45,1.00,1.88,0
131072,32768,float,sum,-1,131.0,1.00,1.88,0,131.8,0.99,1.87,0
262144,65536,float,sum,-1,136.8,1.92,3.59,0,136.8,1.92,3.59,0
524288,131072,float,sum,-1,230.7,2.27,4.26,0,230.6,2.27,4.26,0
1048576,262144,float,sum,-1,438.2,2.39,4.49,0,464.0,2.26,4.24,0
2097152,524288,float,sum,-1,225.7,9.29,17.42,0,233.9,8.97,16.81,0
4194304,1048576,float,sum,-1,375.0,11.18,20.97,0,374.9,11.19,20.98,0
8388608,2097152,float,sum,-1,633.8,13.23,24.82,0,635.8,13.19,24.74,0
16777216,4194304,float,sum,-1,1409.4,11.90,22.32,0,1388.3,12.08,22.66,0
33554432,8388608,float,sum,-1,1464.1,22.92,42.97,0,1460.2,22.98,43.08,0
67108864,16777216,float,sum,-1,1646.8,40.75,76.41,0,1643.8,40.82,76.55,0
134217728,33554432,float,sum,-1,3214.2,41.76,78.30,0,3191.4,42.06,78.86,0
268435456,67108864,float,sum,-1,6380.6,42.07,78.88,0,6426.7,41.77,78.32,0
536870912,134217728,float,sum,-1,13306,40.35,75.65,0,13401,40.06,75.12,0
1073741824,268435456,float,sum,-1,26630,40.32,75.60,0,26705,40.21,75.39,0
2147483648,536870912,float,sum,-1,54067,39.72,74.47,0,53992,39.77,74.58,0
4294967296,1073741824,float,sum,-1,108073,39.74,74.51,0,108159,39.71,74.46,0
8,2,float,sum,-1,23.39,0.00,0.00,0,22.43,0.00,0.00,0
16,4,float,sum,-1,22.37,0.00,0.00,0,22.14,0.00,0.00,0
32,8,float,sum,-1,22.60,0.00,0.00,0,22.79,0.00,0.00,0
64,16,float,sum,-1,25.63,0.00,0.00,0,25.59,0.00,0.00,0
128,32,float,sum,-1,25.75,0.00,0.01,0,26.35,0.00,0.01,0
256,64,float,sum,-1,26.54,0.01,0.02,0,25.86,0.01,0.02,0
512,128,float,sum,-1,27.14,0.02,0.04,0,26.59,0.02,0.04,0
1024,256,float,sum,-1,28.01,0.04,0.07,0,27.73,0.04,0.07,0
2048,512,float,sum,-1,29.80,0.07,0.13,0,29.56,0.07,0.13,0
4096,1024,float,sum,-1,55.92,0.07,0.14,0,55.13,0.07,0.14,0
8192,2048,float,sum,-1,56.36,0.15,0.27,0,55.43,0.15,0.28,0
16384,4096,float,sum,-1,56.65,0.29,0.54,0,56.28,0.29,0.55,0
32768,8192,float,sum,-1,61.51,0.53,1.00,0,60.46,0.54,1.02,0
65536,16384,float,sum,-1,66.89,0.98,1.84,0,66.02,0.99,1.86,0
131072,32768,float,sum,-1,132.2,0.99,1.86,0,131.1,1.00,1.87,0
262144,65536,float,sum,-1,137.9,1.90,3.56,0,136.9,1.92,3.59,0
524288,131072,float,sum,-1,234.7,2.23,4.19,0,230.3,2.28,4.27,0
1048576,262144,float,sum,-1,441.7,2.37,4.45,0,439.4,2.39,4.47,0
2097152,524288,float,sum,-1,236.2,8.88,16.65,0,234.6,8.94,16.76,0
4194304,1048576,float,sum,-1,375.1,11.18,20.97,0,373.4,11.23,21.06,0
8388608,2097152,float,sum,-1,648.9,12.93,24.24,0,642.9,13.05,24.46,0
16777216,4194304,float,sum,-1,1410.5,11.89,22.30,0,1388.7,12.08,22.65,0
33554432,8388608,float,sum,-1,1462.9,22.94,43.01,0,1456.9,23.03,43.18,0
67108864,16777216,float,sum,-1,1640.6,40.91,76.70,0,1647.7,40.73,76.37,0
134217728,33554432,float,sum,-1,3248.6,41.32,77.47,0,3237.2,41.46,77.74,0
268435456,67108864,float,sum,-1,6403.0,41.92,78.61,0,6384.9,42.04,78.83,0
536870912,134217728,float,sum,-1,13292,40.39,75.73,0,13309,40.34,75.64,0
1073741824,268435456,float,sum,-1,26944,39.85,74.72,0,26647,40.30,75.55,0
2147483648,536870912,float,sum,-1,54085,39.71,74.45,0,53993,39.77,74.57,0
4294967296,1073741824,float,sum,-1,108209,39.69,74.42,0,108259,39.67,74.39,0
8,2,float,sum,-1,23.02,0.00,0.00,0,22.71,0.00,0.00,0
16,4,float,sum,-1,22.54,0.00,0.00,0,22.35,0.00,0.00,0
32,8,float,sum,-1,22.50,0.00,0.00,0,22.50,0.00,0.00,0
64,16,float,sum,-1,25.40,0.00,0.00,0,25.85,0.00,0.00,0
128,32,float,sum,-1,26.07,0.00,0.01,0,25.42,0.01,0.01,0
256,64,float,sum,-1,26.22,0.01,0.02,0,26.14,0.01,0.02,0
512,128,float,sum,-1,26.95,0.02,0.04,0,26.44,0.02,0.04,0
1024,256,float,sum,-1,28.09,0.04,0.07,0,27.52,0.04,0.07,0
2048,512,float,sum,-1,29.63,0.07,0.13,0,29.64,0.07,0.13,0
4096,1024,float,sum,-1,55.39,0.07,0.14,0,54.78,0.07,0.14,0
8192,2048,float,sum,-1,56.09,0.15,0.27,0,55.38,0.15,0.28,0
16384,4096,float,sum,-1,56.93,0.29,0.54,0,55.38,0.30,0.55,0
32768,8192,float,sum,-1,61.35,0.53,1.00,0,60.17,0.54,1.02,0
65536,16384,float,sum,-1,66.96,0.98,1.84,0,65.61,1.00,1.87,0
131072,32768,float,sum,-1,130.9,1.00,1.88,0,131.1,1.00,1.87,0
262144,65536,float,sum,-1,137.2,1.91,3.58,0,137.2,1.91,3.58,0
524288,131072,float,sum,-1,233.9,2.24,4.20,0,232.2,2.26,4.23,0
1048576,262144,float,sum,-1,449.8,2.33,4.37,0,435.2,2.41,4.52,0
2097152,524288,float,sum,-1,234.8,8.93,16.75,0,235.5,8.90,16.69,0
4194304,1048576,float,sum,-1,374.3,11.21,21.01,0,374.4,11.20,21.00,0
8388608,2097152,float,sum,-1,644.4,13.02,24.41,0,641.2,13.08,24.53,0
16777216,4194304,float,sum,-1,1408.0,11.92,22.34,0,1391.6,12.06,22.61,0
33554432,8388608,float,sum,-1,1464.0,22.92,42.97,0,1460.7,22.97,43.07,0
67108864,16777216,float,sum,-1,1652.2,40.62,76.16,0,1646.3,40.76,76.43,0
134217728,33554432,float,sum,-1,3199.0,41.96,78.67,0,3222.0,41.66,78.11,0
268435456,67108864,float,sum,-1,6383.4,42.05,78.85,0,6386.2,42.03,78.81,0
536870912,134217728,float,sum,-1,13287,40.41,75.76,0,13308,40.34,75.64,0
1073741824,268435456,float,sum,-1,26640,40.31,75.57,0,26695,40.22,75.42,0
2147483648,536870912,float,sum,-1,53987,39.78,74.58,0,54309,39.54,74.14,0
4294967296,1073741824,float,sum,-1,108181,39.70,74.44,0,108132,39.72,74.47,0
8,2,float,sum,-1,23.37,0.00,0.00,0,22.79,0.00,0.00,0
16,4,float,sum,-1,22.55,0.00,0.00,0,22.24,0.00,0.00,0
32,8,float,sum,-1,22.73,0.00,0.00,0,22.32,0.00,0.00,0
64,16,float,sum,-1,25.75,0.00,0.00,0,25.38,0.00,0.00,0
128,32,float,sum,-1,26.42,0.00,0.01,0,25.47,0.01,0.01,0
256,64,float,sum,-1,26.33,0.01,0.02,0,25.99,0.01,0.02,0
512,128,float,sum,-1,26.94,0.02,0.04,0,26.51,0.02,0.04,0
1024,256,float,sum,-1,28.07,0.04,0.07,0,27.53,0.04,0.07,0
2048,512,float,sum,-1,29.67,0.07,0.13,0,29.48,0.07,0.13,0
4096,1024,float,sum,-1,55.94,0.07,0.14,0,55.25,0.07,0.14,0
8192,2048,float,sum,-1,56.18,0.15,0.27,0,55.48,0.15,0.28,0
16384,4096,float,sum,-1,57.00,0.29,0.54,0,56.26,0.29,0.55,0
32768,8192,float,sum,-1,61.52,0.53,1.00,0,60.74,0.54,1.01,0
65536,16384,float,sum,-1,67.11,0.98,1.83,0,65.28,1.00,1.88,0
131072,32768,float,sum,-1,131.7,1.00,1.87,0,131.2,1.00,1.87,0
262144,65536,float,sum,-1,137.7,1.90,3.57,0,137.2,1.91,3.58,0
524288,131072,float,sum,-1,232.5,2.26,4.23,0,229.3,2.29,4.29,0
1048576,262144,float,sum,-1,437.6,2.40,4.49,0,438.1,2.39,4.49,0
2097152,524288,float,sum,-1,238.1,8.81,16.51,0,234.9,8.93,16.74,0
4194304,1048576,float,sum,-1,375.6,11.17,20.94,0,377.4,11.11,20.84,0
8388608,2097152,float,sum,-1,644.1,13.02,24.42,0,642.8,13.05,24.47,0
16777216,4194304,float,sum,-1,1407.5,11.92,22.35,0,1392.1,12.05,22.60,0
33554432,8388608,float,sum,-1,1462.9,22.94,43.01,0,1463.2,22.93,43.00,0
67108864,16777216,float,sum,-1,1642.0,40.87,76.63,0,1647.7,40.73,76.37,0
134217728,33554432,float,sum,-1,3211.9,41.79,78.35,0,3226.0,41.60,78.01,0
268435456,67108864,float,sum,-1,6394.2,41.98,78.71,0,6414.2,41.85,78.47,0
536870912,134217728,float,sum,-1,13268,40.46,75.87,0,13325,40.29,75.55,0
1073741824,268435456,float,sum,-1,26667,40.26,75.50,0,26747,40.14,75.27,0
2147483648,536870912,float,sum,-1,54048,39.73,74.50,0,54068,39.72,74.47,0
4294967296,1073741824,float,sum,-1,108144,39.72,74.47,0,108140,39.72,74.47,0
8,2,float,sum,-1,23.21,0.00,0.00,0,22.52,0.00,0.00,0
16,4,float,sum,-1,22.55,0.00,0.00,0,22.20,0.00,0.00,0
32,8,float,sum,-1,22.67,0.00,0.00,0,22.61,0.00,0.00,0
64,16,float,sum,-1,25.65,0.00,0.00,0,25.51,0.00,0.00,0
128,32,float,sum,-1,25.97,0.00,0.01,0,25.80,0.00,0.01,0
256,64,float,sum,-1,26.34,0.01,0.02,0,26.14,0.01,0.02,0
512,128,float,sum,-1,26.94,0.02,0.04,0,26.50,0.02,0.04,0
1024,256,float,sum,-1,28.09,0.04,0.07,0,27.66,0.04,0.07,0
2048,512,float,sum,-1,29.72,0.07,0.13,0,29.30,0.07,0.13,0
4096,1024,float,sum,-1,55.78,0.07,0.14,0,54.99,0.07,0.14,0
8192,2048,float,sum,-1,56.76,0.14,0.27,0,55.07,0.15,0.28,0
16384,4096,float,sum,-1,56.80,0.29,0.54,0,56.15,0.29,0.55,0
32768,8192,float,sum,-1,61.90,0.53,0.99,0,60.54,0.54,1.01,0
65536,16384,float,sum,-1,66.76,0.98,1.84,0,65.88,0.99,1.87,0
131072,32768,float,sum,-1,131.6,1.00,1.87,0,131.2,1.00,1.87,0
262144,65536,float,sum,-1,139.5,1.88,3.52,0,137.9,1.90,3.56,0
524288,131072,float,sum,-1,231.5,2.26,4.25,0,236.2,2.22,4.16,0
1048576,262144,float,sum,-1,450.8,2.33,4.36,0,450.2,2.33,4.37,0
2097152,524288,float,sum,-1,226.0,9.28,17.40,0,231.3,9.06,17.00,0
4194304,1048576,float,sum,-1,367.4,11.42,21.40,0,372.9,11.25,21.09,0
8388608,2097152,float,sum,-1,627.1,13.38,25.08,0,631.9,13.28,24.89,0
16777216,4194304,float,sum,-1,1413.9,11.87,22.25,0,1388.9,12.08,22.65,0
33554432,8388608,float,sum,-1,1462.9,22.94,43.01,0,1460.5,22.97,43.08,0
67108864,16777216,float,sum,-1,1646.0,40.77,76.45,0,1645.4,40.79,76.48,0
134217728,33554432,float,sum,-1,3229.9,41.55,77.91,0,3244.9,41.36,77.56,0
268435456,67108864,float,sum,-1,6389.1,42.01,78.78,0,6421.7,41.80,78.38,0
536870912,134217728,float,sum,-1,13423,40.00,74.99,0,13350,40.22,75.40,0
1073741824,268435456,float,sum,-1,26657,40.28,75.52,0,26791,40.08,75.15,0
2147483648,536870912,float,sum,-1,54121,39.68,74.40,0,54184,39.63,74.31,0
4294967296,1073741824,float,sum,-1,108224,39.69,74.41,0,108117,39.73,74.48,0
8,2,float,sum,-1,23.23,0.00,0.00,0,22.80,0.00,0.00,0
16,4,float,sum,-1,22.61,0.00,0.00,0,22.14,0.00,0.00,0
32,8,float,sum,-1,22.33,0.00,0.00,0,22.46,0.00,0.00,0
64,16,float,sum,-1,25.71,0.00,0.00,0,25.65,0.00,0.00,0
128,32,float,sum,-1,26.16,0.00,0.01,0,25.73,0.00,0.01,0
256,64,float,sum,-1,26.32,0.01,0.02,0,25.79,0.01,0.02,0
512,128,float,sum,-1,27.07,0.02,0.04,0,26.83,0.02,0.04,0
1024,256,float,sum,-1,28.01,0.04,0.07,0,27.67,0.04,0.07,0
2048,512,float,sum,-1,29.74,0.07,0.13,0,29.55,0.07,0.13,0
4096,1024,float,sum,-1,55.80,0.07,0.14,0,54.66,0.07,0.14,0
8192,2048,float,sum,-1,56.41,0.15,0.27,0,55.30,0.15,0.28,0
16384,4096,float,sum,-1,56.84,0.29,0.54,0,57.07,0.29,0.54,0
32768,8192,float,sum,-1,61.54,0.53,1.00,0,60.68,0.54,1.01,0
65536,16384,float,sum,-1,67.04,0.98,1.83,0,65.45,1.00,1.88,0
131072,32768,float,sum,-1,131.7,1.00,1.87,0,130.7,1.00,1.88,0
262144,65536,float,sum,-1,138.8,1.89,3.54,0,137.1,1.91,3.59,0
524288,131072,float,sum,-1,231.6,2.26,4.24,0,230.2,2.28,4.27,0
1048576,262144,float,sum,-1,441.1,2.38,4.46,0,436.2,2.40,4.51,0
2097152,524288,float,sum,-1,235.6,8.90,16.69,0,234.8,8.93,16.75,0
4194304,1048576,float,sum,-1,376.6,11.14,20.88,0,374.4,11.20,21.01,0
8388608,2097152,float,sum,-1,630.8,13.30,24.93,0,639.4,13.12,24.60,0
16777216,4194304,float,sum,-1,1412.7,11.88,22.27,0,1389.6,12.07,22.64,0
33554432,8388608,float,sum,-1,1462.1,22.95,43.03,0,1462.2,22.95,43.03,0
67108864,16777216,float,sum,-1,1645.7,40.78,76.46,0,1648.1,40.72,76.35,0
134217728,33554432,float,sum,-1,3212.5,41.78,78.34,0,3229.7,41.56,77.92,0
268435456,67108864,float,sum,-1,6415.7,41.84,78.45,0,6406.9,41.90,78.56,0
536870912,134217728,float,sum,-1,13363,40.17,75.33,0,13294,40.38,75.72,0
1073741824,268435456,float,sum,-1,26706,40.21,75.39,0,26657,40.28,75.52,0
2147483648,536870912,float,sum,-1,54053,39.73,74.49,0,54205,39.62,74.28,0
4294967296,1073741824,float,sum,-1,108260,39.67,74.39,0,108196,39.70,74.43,0
8,2,float,sum,-1,23.20,0.00,0.00,0,22.52,0.00,0.00,0
16,4,float,sum,-1,22.32,0.00,0.00,0,22.32,0.00,0.00,0
32,8,float,sum,-1,22.53,0.00,0.00,0,22.24,0.00,0.00,0
64,16,float,sum,-1,25.79,0.00,0.00,0,25.53,0.00,0.00,0
128,32,float,sum,-1,25.77,0.00,0.01,0,25.52,0.01,0.01,0
256,64,float,sum,-1,26.41,0.01,0.02,0,26.07,0.01,0.02,0
512,128,float,sum,-1,26.82,0.02,0.04,0,26.77,0.02,0.04,0
1024,256,float,sum,-1,27.98,0.04,0.07,0,27.68,0.04,0.07,0
2048,512,float,sum,-1,29.65,0.07,0.13,0,29.11,0.07,0.13,0
4096,1024,float,sum,-1,55.71,0.07,0.14,0,54.57,0.08,0.14,0
8192,2048,float,sum,-1,56.20,0.15,0.27,0,55.33,0.15,0.28,0
16384,4096,float,sum,-1,56.85,0.29,0.54,0,55.95,0.29,0.55,0
32768,8192,float,sum,-1,62.14,0.53,0.99,0,60.85,0.54,1.01,0
65536,16384,float,sum,-1,67.30,0.97,1.83,0,65.40,1.00,1.88,0
131072,32768,float,sum,-1,132.4,0.99,1.86,0,130.7,1.00,1.88,0
262144,65536,float,sum,-1,136.8,1.92,3.59,0,137.1,1.91,3.59,0
524288,131072,float,sum,-1,233.4,2.25,4.21,0,231.9,2.26,4.24,0
1048576,262144,float,sum,-1,438.5,2.39,4.48,0,439.6,2.39,4.47,0
2097152,524288,float,sum,-1,226.2,9.27,17.38,0,231.2,9.07,17.01,0
4194304,1048576,float,sum,-1,374.2,11.21,21.02,0,374.0,11.21,21.02,0
8388608,2097152,float,sum,-1,617.6,13.58,25.47,0,634.0,13.23,24.81,0
16777216,4194304,float,sum,-1,1412.7,11.88,22.27,0,1391.8,12.05,22.60,0
33554432,8388608,float,sum,-1,1464.9,22.91,42.95,0,1462.5,22.94,43.02,0
67108864,16777216,float,sum,-1,1641.8,40.87,76.64,0,1645.9,40.77,76.45,0
134217728,33554432,float,sum,-1,3210.3,41.81,78.39,0,3242.3,41.40,77.62,0
268435456,67108864,float,sum,-1,6386.8,42.03,78.81,0,6437.6,41.70,78.18,0
536870912,134217728,float,sum,-1,13343,40.24,75.45,0,13297,40.38,75.70,0
1073741824,268435456,float,sum,-1,26887,39.94,74.88,0,26803,40.06,75.11,0
2147483648,536870912,float,sum,-1,54007,39.76,74.56,0,54093,39.70,74.44,0
4294967296,1073741824,float,sum,-1,108188,39.70,74.44,0,109041,39.39,73.85,0
8,2,float,sum,-1,23.17,0.00,0.00,0,22.62,0.00,0.00,0
16,4,float,sum,-1,22.50,0.00,0.00,0,22.24,0.00,0.00,0
32,8,float,sum,-1,22.72,0.00,0.00,0,23.00,0.00,0.00,0
64,16,float,sum,-1,25.76,0.00,0.00,0,25.41,0.00,0.00,0
128,32,float,sum,-1,25.87,0.00,0.01,0,25.70,0.00,0.01,0
256,64,float,sum,-1,26.39,0.01,0.02,0,25.97,0.01,0.02,0
512,128,float,sum,-1,27.12,0.02,0.04,0,26.55,0.02,0.04,0
1024,256,float,sum,-1,28.00,0.04,0.07,0,27.62,0.04,0.07,0
2048,512,float,sum,-1,29.81,0.07,0.13,0,29.20,0.07,0.13,0
4096,1024,float,sum,-1,56.62,0.07,0.14,0,54.83,0.07,0.14,0
8192,2048,float,sum,-1,55.99,0.15,0.27,0,55.17,0.15,0.28,0
16384,4096,float,sum,-1,56.59,0.29,0.54,0,56.91,0.29,0.54,0
32768,8192,float,sum,-1,61.24,0.54,1.00,0,60.71,0.54,1.01,0
65536,16384,float,sum,-1,66.44,0.99,1.85,0,66.01,0.99,1.86,0
131072,32768,float,sum,-1,132.1,0.99,1.86,0,130.7,1.00,1.88,0
262144,65536,float,sum,-1,138.7,1.89,3.54,0,136.6,1.92,3.60,0
524288,131072,float,sum,-1,236.4,2.22,4.16,0,229.8,2.28,4.28,0
1048576,262144,float,sum,-1,449.2,2.33,4.38,0,435.2,2.41,4.52,0
2097152,524288,float,sum,-1,231.2,9.07,17.01,0,237.9,8.81,16.53,0
4194304,1048576,float,sum,-1,377.2,11.12,20.85,0,373.6,11.23,21.05,0
8388608,2097152,float,sum,-1,632.2,13.27,24.88,0,642.4,13.06,24.48,0
16777216,4194304,float,sum,-1,1412.9,11.87,22.26,0,1391.5,12.06,22.61,0
33554432,8388608,float,sum,-1,1463.1,22.93,43.00,0,1460.0,22.98,43.09,0
67108864,16777216,float,sum,-1,1651.7,40.63,76.18,0,1650.5,40.66,76.23,0
134217728,33554432,float,sum,-1,3232.9,41.52,77.84,0,3218.1,41.71,78.20,0
268435456,67108864,float,sum,-1,6411.9,41.87,78.50,0,6405.6,41.91,78.57,0
536870912,134217728,float,sum,-1,13263,40.48,75.90,0,13410,40.03,75.06,0
1073741824,268435456,float,sum,-1,26694,40.22,75.42,0,26986,39.79,74.60,0
2147483648,536870912,float,sum,-1,54119,39.68,74.40,0,54099,39.70,74.43,0
4294967296,1073741824,float,sum,-1,108099,39.73,74.50,0,108211,39.69,74.42,0
