size,count,type,redop,root,time,algbw,busbw,#wrong,time,algbw,busbw,#wrong
131072,32768,float,sum,-1,128.9,1.02,1.97,0,126.0,1.04,2.02,0
262144,65536,float,sum,-1,286.2,0.92,1.77,0,282.2,0.93,1.80,0
524288,131072,float,sum,-1,292.0,1.80,3.48,0,290.2,1.81,3.50,0
1048576,262144,float,sum,-1,263.5,3.98,7.71,0,268.7,3.90,7.56,0
2097152,524288,float,sum,-1,332.7,6.30,12.21,0,334.9,6.26,12.13,0
4194304,1048576,float,sum,-1,504.8,8.31,16.10,0,516.7,8.12,15.73,0
8388608,2097152,float,sum,-1,844.5,9.93,19.24,0,871.7,9.62,18.65,0
16777216,4194304,float,sum,-1,2309.0,7.27,14.08,0,2278.6,7.36,14.27,0
33554432,8388608,float,sum,-1,2923.7,11.48,22.24,0,2916.5,11.51,22.29,0
67108864,16777216,float,sum,-1,3046.4,22.03,42.68,0,3048.2,22.02,42.66,0
134217728,33554432,float,sum,-1,3358.1,39.97,77.44,0,3366.0,39.87,77.26,0
268435456,67108864,float,sum,-1,6670.0,40.25,77.97,0,6719.5,39.95,77.40,0
536870912,134217728,float,sum,-1,13677,39.25,76.05,0,13806,38.89,75.34,0
1073741824,268435456,float,sum,-1,28909,37.14,71.96,0,29056,36.95,71.60,0
2147483648,536870912,float,sum,-1,60184,35.68,69.13,0,59963,35.81,69.39,0
4294967296,1073741824,float,sum,-1,119663,35.89,69.54,0,117616,36.52,70.75,0
8,2,float,sum,-1,38.22,0.00,0.00,0,38.13,0.00,0.00,0
16,4,float,sum,-1,37.09,0.00,0.00,0,37.06,0.00,0.00,0
32,8,float,sum,-1,37.15,0.00,0.00,0,37.40,0.00,0.00,0
64,16,float,sum,-1,42.36,0.00,0.00,0,44.04,0.00,0.00,0
128,32,float,sum,-1,43.22,0.00,0.01,0,41.69,0.00,0.01,0
256,64,float,sum,-1,43.72,0.01,0.01,0,42.13,0.01,0.01,0
512,128,float,sum,-1,43.79,0.01,0.02,0,42.77,0.01,0.02,0
1024,256,float,sum,-1,45.29,0.02,0.04,0,44.50,0.02,0.04,0
2048,512,float,sum,-1,48.74,0.04,0.08,0,48.21,0.04,0.08,0
4096,1024,float,sum,-1,102.5,0.04,0.08,0,101.2,0.04,0.08,0
8192,2048,float,sum,-1,103.4,0.08,0.15,0,100.8,0.08,0.16,0
16384,4096,float,sum,-1,103.6,0.16,0.31,0,103.1,0.16,0.31,0
