size,count,type,redop,root,time,algbw,busbw,#wrong,time,algbw,busbw,#wrong
67108864,16777216,float,sum,-1,4950.7,13.56,26.90,0,5047.9,13.29,26.38,0
134217728,33554432,float,sum,-1,9006.6,14.90,29.57,0,9166.8,14.64,29.05,0
268435456,67108864,float,sum,-1,12403,21.64,42.95,0,12350,21.74,43.13,0
536870912,134217728,float,sum,-1,13580,39.53,78.45,0,13605,39.46,78.30,0
1073741824,268435456,float,sum,-1,26625,40.33,80.03,0,26723,40.18,79.73,0
2147483648,536870912,float,sum,-1,54261,39.58,78.53,0,54673,39.28,77.94,0
4294967296,1073741824,float,sum,-1,116557,36.85,73.12,0,116077,37.00,73.42,0
8,2,float,sum,-1,47.12,0.00,0.00,0,45.49,0.00,0.00,0
16,4,float,sum,-1,44.84,0.00,0.00,0,44.64,0.00,0.00,0
32,8,float,sum,-1,44.90,0.00,0.00,0,44.78,0.00,0.00,0
64,16,float,sum,-1,52.04,0.00,0.00,0,51.34,0.00,0.00,0
128,32,float,sum,-1,52.82,0.00,0.00,0,51.94,0.00,0.00,0
256,64,float,sum,-1,54.06,0.00,0.01,0,53.01,0.00,0.01,0
512,128,float,sum,-1,55.25,0.01,0.02,0,54.72,0.01,0.02,0
1024,256,float,sum,-1,57.95,0.02,0.04,0,56.55,0.02,0.04,0
2048,512,float,sum,-1,62.17,0.03,0.07,0,60.78,0.03,0.07,0
4096,1024,float,sum,-1,127.4,0.03,0.06,0,124.2,0.03,0.07,0
8192,2048,float,sum,-1,126.8,0.06,0.13,0,124.7,0.07,0.13,0
16384,4096,float,sum,-1,129.3,0.13,0.25,0,125.3,0.13,0.26,0
32768,8192,float,sum,-1,138.8,0.24,0.47,0,136.7,0.24,0.48,0
65536,16384,float,sum,-1,150.1,0.44,0.87,0,146.9,0.45,0.89,0
131072,32768,float,sum,-1,169.6,0.77,1.53,0,167.2,0.78,1.56,0
262144,65536,float,sum,-1,222.8,1.18,2.33,0,219.5,1.19,2.37,0
524288,131072,float,sum,-1,310.5,1.69,3.35,0,308.9,1.70,3.37,0
1048576,262144,float,sum,-1,364.4,2.88,5.71,0,365.8,2.87,5.69,0
2097152,524288,float,sum,-1,489.3,4.29,8.50,0,494.0,4.25,8.42,0
4194304,1048576,float,sum,-1,786.9,5.33,10.58,0,790.3,5.31,10.53,0
8388608,2097152,float,sum,-1,1330.4,6.31,12.51,0,1344.4,6.24,12.38,0
16777216,4194304,float,sum,-1,2179.8,7.70,15.27,0,2221.5,7.55,14.99,0
33554432,8388608,float,sum,-1,2888.4,11.62,23.05,0,2921.6,11.49,22.79,0
67108864,16777216,float,sum,-1,4961.9,13.52,26.84,0,5056.7,13.27,26.34,0
134217728,33554432,float,sum,-1,9050.3,14.83,29.43,0,9073.4,14.79,29.35,0
268435456,67108864,float,sum,-1,12372,21.70,43.05,0,12330,21.77,43.20,0
536870912,134217728,float,sum,-1,13610,39.45,78.28,0,13592,39.50,78.38,0
1073741824,268435456,float,sum,-1,26625,40.33,80.03,0,26781,40.09,79.56,0
2147483648,536870912,float,sum,-1,54402,39.47,78.33,0,54777,39.20,77.80,0
4294967296,1073741824,float,sum,-1,114486,37.52,74.44,0,116039,37.01,73.45,0
8,2,float,sum,-1,48.00,0.00,0.00,0,45.44,0.00,0.00,0
16,4,float,sum,-1,44.85,0.00,0.00,0,44.94,0.00,0.00,0
32,8,float,sum,-1,45.93,0.00,0.00,0,45.48,0.00,0.00,0
64,16,float,sum,-1,51.83,0.00,0.00,0,51.58,0.00,0.00,0
128,32,float,sum,-1,53.91,0.00,0.00,0,53.22,0.00,0.00,0
256,64,float,sum,-1,53.41,0.00,0.01,0,52.83,0.00,0.01,0
512,128,float,sum,-1,55.64,0.01,0.02,0,55.33,0.01,0.02,0
1024,256,float,sum,-1,57.75,0.02,0.04,0,56.77,0.02,0.04,0
2048,512,float,sum,-1,62.39,0.03,0.07,0,61.81,0.03,0.07,0
4096,1024,float,sum,-1,126.6,0.03,0.06,0,124.0,0.03,0.07,0
8192,2048,float,sum,-1,128.1,0.06,0.13,0,125.2,0.07,0.13,0
16384,4096,float,sum,-1,129.2,0.13,0.25,0,126.6,0.13,0.26,0
32768,8192,float,sum,-1,138.5,0.24,0.47,0,136.7,0.24,0.48,0
65536,16384,float,sum,-1,149.9,0.44,0.87,0,147.2,0.45,0.88,0
131072,32768,float,sum,-1,169.1,0.78,1.54,0,169.4,0.77,1.54,0
262144,65536,float,sum,-1,220.8,1.19,2.36,0,219.1,1.20,2.37,0
524288,131072,float,sum,-1,309.9,1.69,3.36,0,309.3,1.70,3.36,0
1048576,262144,float,sum,-1,364.7,2.88,5.71,0,366.8,2.86,5.67,0
2097152,524288,float,sum,-1,490.9,4.27,8.48,0,500.6,4.19,8.31,0
4194304,1048576,float,sum,-1,788.8,5.32,10.55,0,791.4,5.30,10.52,0
8388608,2097152,float,sum,-1,1338.9,6.27,12.43,0,1343.3,6.24,12.39,0
16777216,4194304,float,sum,-1,2192.5,7.65,15.18,0,2219.3,7.56,15.00,0
33554432,8388608,float,sum,-1,2923.7,11.48,22.77,0,2907.6,11.54,22.90,0
67108864,16777216,float,sum,-1,4981.8,13.47,26.73,0,4987.5,13.46,26.70,0
134217728,33554432,float,sum,-1,9212.0,14.57,28.91,0,9111.9,14.73,29.23,0
268435456,67108864,float,sum,-1,12338,21.76,43.17,0,12337,21.76,43.18,0
536870912,134217728,float,sum,-1,13584,39.52,78.43,0,13570,39.56,78.51,0
1073741824,268435456,float,sum,-1,26608,40.35,80.08,0,26730,40.17,79.71,0
2147483648,536870912,float,sum,-1,54188,39.63,78.64,0,54828,39.17,77.72,0
4294967296,1073741824,float,sum,-1,114770,37.42,74.26,0,115630,37.14,73.71,0
8,2,float,sum,-1,46.73,0.00,0.00,0,45.66,0.00,0.00,0
16,4,float,sum,-1,45.04,0.00,0.00,0,44.73,0.00,0.00,0
32,8,float,sum,-1,45.04,0.00,0.00,0,44.99,0.00,0.00,0
64,16,float,sum,-1,51.34,0.00,0.00,0,51.89,0.00,0.00,0
128,32,float,sum,-1,53.67,0.00,0.00,0,52.36,0.00,0.00,0
256,64,float,sum,-1,53.88,0.00,0.01,0,52.63,0.00,0.01,0
512,128,float,sum,-1,55.38,0.01,0.02,0,54.22,0.01,0.02,0
1024,256,float,sum,-1,58.19,0.02,0.03,0,57.06,0.02,0.04,0
2048,512,float,sum,-1,62.10,0.03,0.07,0,61.49,0.03,0.07,0
4096,1024,float,sum,-1,125.3,0.03,0.06,0,123.2,0.03,0.07,0
8192,2048,float,sum,-1,127.4,0.06,0.13,0,125.1,0.07,0.13,0
16384,4096,float,sum,-1,128.9,0.13,0.25,0,126.6,0.13,0.26,0
32768,8192,float,sum,-1,137.8,0.24,0.47,0,136.1,0.24,0.48,0
65536,16384,float,sum,-1,149.2,0.44,0.87,0,146.8,0.45,0.89,0
131072,32768,float,sum,-1,169.6,0.77,1.53,0,167.0,0.78,1.56,0
262144,65536,float,sum,-1,221.8,1.18,2.35,0,220.0,1.19,2.36,0
524288,131072,float,sum,-1,310.2,1.69,3.35,0,308.9,1.70,3.37,0
1048576,262144,float,sum,-1,364.7,2.88,5.71,0,365.8,2.87,5.69,0
2097152,524288,float,sum,-1,488.9,4.29,8.51,0,494.2,4.24,8.42,0
4194304,1048576,float,sum,-1,783.2,5.36,10.63,0,790.0,5.31,10.54,0
8388608,2097152,float,sum,-1,1329.5,6.31,12.52,0,1346.8,6.23,12.36,0
16777216,4194304,float,sum,-1,2181.0,7.69,15.26,0,2228.5,7.53,14.94,0
33554432,8388608,float,sum,-1,2876.9,11.66,23.14,0,2862.0,11.72,23.27,0
67108864,16777216,float,sum,-1,4967.9,13.51,26.81,0,5003.4,13.41,26.62,0
134217728,33554432,float,sum,-1,9084.8,14.77,29.32,0,9265.1,14.49,28.75,0
268435456,67108864,float,sum,-1,12354,21.73,43.12,0,12356,21.73,43.11,0
536870912,134217728,float,sum,-1,13620,39.42,78.22,0,13569,39.57,78.52,0
1073741824,268435456,float,sum,-1,26605,40.36,80.09,0,26784,40.09,79.55,0
2147483648,536870912,float,sum,-1,54295,39.55,78.49,0,54869,39.14,77.67,0
4294967296,1073741824,float,sum,-1,115188,37.29,73.99,0,116183,36.97,73.36,0
8,2,float,sum,-1,47.81,0.00,0.00,0,46.06,0.00,0.00,0
16,4,float,sum,-1,45.37,0.00,0.00,0,44.67,0.00,0.00,0
32,8,float,sum,-1,45.22,0.00,0.00,0,45.54,0.00,0.00,0
64,16,float,sum,-1,51.74,0.00,0.00,0,51.14,0.00,0.00,0
128,32,float,sum,-1,53.19,0.00,0.00,0,51.57,0.00,0.00,0
256,64,float,sum,-1,54.13,0.00,0.01,0,53.74,0.00,0.01,0
512,128,float,sum,-1,55.49,0.01,0.02,0,54.57,0.01,0.02,0
1024,256,float,sum,-1,71.49,0.01,0.03,0,57.00,0.02,0.04,0
2048,512,float,sum,-1,62.72,0.03,0.06,0,60.70,0.03,0.07,0
4096,1024,float,sum,-1,126.0,0.03,0.06,0,124.4,0.03,0.07,0
8192,2048,float,sum,-1,126.7,0.06,0.13,0,125.5,0.07,0.13,0
16384,4096,float,sum,-1,128.3,0.13,0.25,0,126.3,0.13,0.26,0
32768,8192,float,sum,-1,138.5,0.24,0.47,0,135.8,0.24,0.48,0
65536,16384,float,sum,-1,148.9,0.44,0.87,0,146.6,0.45,0.89,0
131072,32768,float,sum,-1,169.6,0.77,1.53,0,166.8,0.79,1.56,0
262144,65536,float,sum,-1,221.9,1.18,2.34,0,221.7,1.18,2.35,0
524288,131072,float,sum,-1,309.6,1.69,3.36,0,308.1,1.70,3.38,0
1048576,262144,float,sum,-1,382.0,2.75,5.45,0,366.5,2.86,5.68,0
2097152,524288,float,sum,-1,489.4,4.29,8.50,0,495.1,4.24,8.41,0
4194304,1048576,float,sum,-1,784.2,5.35,10.61,0,791.5,5.30,10.52,0
8388608,2097152,float,sum,-1,1330.4,6.31,12.51,0,1346.2,6.23,12.37,0
16777216,4194304,float,sum,-1,2195.7,7.64,15.16,0,2208.7,7.60,15.07,0
33554432,8388608,float,sum,-1,2854.1,11.76,23.33,0,2896.4,11.59,22.99,0
67108864,16777216,float,sum,-1,4997.1,13.43,26.65,0,4959.7,13.53,26.85,0
134217728,33554432,float,sum,-1,8977.8,14.95,29.67,0,9147.3,14.67,29.12,0
268435456,67108864,float,sum,-1,12354,21.73,43.12,0,12295,21.83,43.32,0
536870912,134217728,float,sum,-1,13610,39.45,78.28,0,13576,39.54,78.47,0
1073741824,268435456,float,sum,-1,26541,40.46,80.28,0,26761,40.12,79.62,0
2147483648,536870912,float,sum,-1,54516,39.39,78.17,0,54769,39.21,77.81,0
4294967296,1073741824,float,sum,-1,115199,37.28,73.98,0,115944,37.04,73.51,0
